InspectionID,DeliveryID,InspectorID,InspectionDate,InspectedQuantity,PassedQuantity,FailedQuantity,InspectionScore,InspectionResult
INS035725,DEL035725,EMP0146,2024-12-18,3501,3501,0,95.34,Pass
INS035726,DEL035726,EMP0096,2024-12-26,2555,2555,0,98.72,Pass
INS035727,DEL035727,EMP0142,2024-07-11,4563,4563,0,96.17,Pass
INS035728,DEL035728,EMP0142,2026-07-29,1416,1416,0,99.65,Pass
INS035729,DEL035729,EMP0187,2025-11-10,504,504,0,97.05,Pass
INS035730,DEL035730,EMP0042,2024-12-03,1687,1687,0,96.38,Pass
INS035731,DEL035731,EMP0028,2025-02-13,207,207,0,97.3,Pass
INS035732,DEL035732,EMP0110,2025-04-10,1896,1896,0,98.37,Pass
INS035733,DEL035733,EMP0112,2024-11-15,2228,2226,2,85.26,Minor Issue
INS035734,DEL035734,EMP0172,2025-09-27,2219,2219,0,98.86,Pass
INS035735,DEL035735,EMP0060,2025-08-24,1163,1158,5,84.27,Minor Issue
INS035736,DEL035736,EMP0090,2026-02-04,3144,3144,0,98.98,Pass
INS035737,DEL035737,EMP0001,2025-02-10,1659,1659,0,99.08,Pass
INS035738,DEL035738,EMP0092,2025-04-25,1875,1875,0,96.85,Pass
INS035739,DEL035739,EMP0115,2025-01-20,896,896,0,97.22,Pass
INS035740,DEL035740,EMP0010,2025-07-18,546,546,0,99.51,Pass
INS035741,DEL035741,EMP0197,2026-01-01,1270,1270,0,97.79,Pass
INS035742,DEL035742,EMP0115,2025-08-27,2356,2356,0,97.82,Pass
INS035743,DEL035743,EMP0170,2026-02-06,2433,2433,0,98.39,Pass
INS035744,DEL035744,EMP0091,2025-01-08,366,366,0,96.59,Pass
INS035745,DEL035745,EMP0188,2025-10-25,2681,2681,0,96.19,Pass
INS035746,DEL035746,EMP0066,2025-04-03,757,757,0,97.99,Pass
INS035747,DEL035747,EMP0117,2026-02-05,2825,2825,0,97.93,Pass
INS035748,DEL035748,EMP0156,2025-04-12,3213,3213,0,98.82,Pass
INS035749,DEL035749,EMP0136,2026-07-12,1196,1196,0,97.93,Pass
INS035750,DEL035750,EMP0060,2026-06-13,286,286,0,96.21,Pass
INS035751,DEL035751,EMP0172,2025-02-04,80,78,2,93.67,Minor Issue
INS035752,DEL035752,EMP0061,2025-01-24,606,606,0,99.39,Pass
INS035753,DEL035753,EMP0055,2026-03-01,2206,2205,1,92.69,Minor Issue
INS035754,DEL035754,EMP0066,2026-07-09,1832,1832,0,96.89,Pass
INS035755,DEL035755,EMP0092,2024-09-13,1431,1431,0,98.42,Pass
INS035756,DEL035756,EMP0007,2026-05-15,1459,1459,0,98.49,Pass
INS035757,DEL035757,EMP0187,2026-02-03,120,120,0,96.79,Pass
INS035758,DEL035758,EMP0096,2025-09-05,1567,1567,0,95.75,Pass
INS035759,DEL035759,EMP0009,2026-06-11,3153,3153,0,96.98,Pass
INS035760,DEL035760,EMP0156,2025-04-04,2529,2529,0,98.67,Pass
INS035761,DEL035761,EMP0014,2025-10-16,710,710,0,95.93,Pass
INS035762,DEL035762,EMP0090,2025-08-17,1158,1158,0,98.46,Pass
INS035763,DEL035763,EMP0184,2025-06-29,2768,2768,0,98.7,Pass
INS035764,DEL035764,EMP0079,2026-06-14,870,870,0,95.16,Pass
INS035765,DEL035765,EMP0160,2026-04-23,242,242,0,99.94,Pass
INS035766,DEL035766,EMP0085,2025-09-23,1469,1469,0,95.14,Pass
INS035767,DEL035767,EMP0021,2025-11-29,1247,1242,5,87.72,Minor Issue
INS035768,DEL035768,EMP0111,2026-06-13,2539,2539,0,98.18,Pass
INS035769,DEL035769,EMP0001,2026-01-13,94,94,0,95.57,Pass
INS035770,DEL035770,EMP0195,2025-01-11,3692,3691,1,82.62,Minor Issue
INS035771,DEL035771,EMP0080,2025-04-18,180,175,5,84.5,Minor Issue
INS035772,DEL035772,EMP0046,2025-07-30,3268,3268,0,95.82,Pass
INS035773,DEL035773,EMP0051,2025-01-07,1253,1253,0,96.05,Pass
INS035774,DEL035774,EMP0190,2025-07-23,1636,1636,0,99.24,Pass
INS035775,DEL035775,EMP0045,2026-07-27,1875,1875,0,95.27,Pass
INS035776,DEL035776,EMP0186,2026-06-11,1872,1870,2,81.38,Minor Issue
INS035777,DEL035777,EMP0107,2025-10-20,3461,3461,0,95.4,Pass
INS035778,DEL035778,EMP0009,2025-12-26,2105,2105,0,95.3,Pass
INS035779,DEL035779,EMP0057,2024-08-13,1518,1518,0,95.18,Pass
INS035780,DEL035780,EMP0043,2025-08-31,2234,2234,0,95.93,Pass
INS035781,DEL035781,EMP0077,2025-01-26,2151,2149,2,91.58,Minor Issue
INS035782,DEL035782,EMP0115,2026-03-04,886,886,0,97.07,Pass
INS035783,DEL035783,EMP0007,2024-11-05,3846,3846,0,98.17,Pass
INS035784,DEL035784,EMP0080,2025-12-20,1676,1675,1,93.79,Minor Issue
INS035785,DEL035785,EMP0007,2025-08-25,1116,1116,0,96.78,Pass
INS035786,DEL035786,EMP0129,2026-01-24,507,507,0,95.22,Pass
INS035787,DEL035787,EMP0010,2026-07-05,3640,3640,0,95.07,Pass
INS035788,DEL035788,EMP0009,2026-02-15,1643,1643,0,98.65,Pass
INS035789,DEL035789,EMP0156,2024-11-23,1018,1008,10,82.73,Minor Issue
INS035790,DEL035790,EMP0111,2024-08-19,4902,4902,0,97.96,Pass
INS035791,DEL035791,EMP0090,2024-10-29,348,348,0,97.76,Pass
INS035792,DEL035792,EMP0163,2024-09-06,1217,1217,0,98.41,Pass
INS035793,DEL035793,EMP0112,2026-03-19,2726,2726,0,97.45,Pass
INS035794,DEL035794,EMP0116,2026-02-09,1551,1550,1,92.08,Minor Issue
INS035795,DEL035795,EMP0043,2024-11-01,1756,1756,0,97.52,Pass
INS035796,DEL035796,EMP0003,2026-03-14,2352,2352,0,95.53,Pass
INS035797,DEL035797,EMP0044,2024-08-26,1065,1065,0,95.12,Pass
INS035798,DEL035798,EMP0046,2026-02-28,2032,2032,0,99.48,Pass
INS035799,DEL035799,EMP0112,2025-03-10,2729,2727,2,80.86,Minor Issue
INS035800,DEL035800,EMP0051,2024-07-31,45,45,0,95.62,Pass
INS035801,DEL035801,EMP0079,2026-06-17,1413,1413,0,98.69,Pass
INS035802,DEL035802,EMP0180,2026-05-18,1635,1635,0,97.66,Pass
INS035803,DEL035803,EMP0163,2024-08-12,4305,4305,0,99.54,Pass
INS035804,DEL035804,EMP0066,2024-09-17,1888,1883,5,85.13,Minor Issue
INS035805,DEL035805,EMP0007,2025-08-26,2569,2569,0,99.74,Pass
INS035806,DEL035806,EMP0183,2024-10-11,831,831,0,97.76,Pass
INS035807,DEL035807,EMP0174,2026-04-17,286,286,0,99.56,Pass
INS035808,DEL035808,EMP0190,2026-07-02,598,598,0,98.29,Pass
INS035809,DEL035809,EMP0080,2025-10-03,227,227,0,95.6,Pass
INS035810,DEL035810,EMP0090,2026-03-29,2807,2807,0,99.7,Pass
INS035811,DEL035811,EMP0162,2024-10-01,1480,1480,0,95.89,Pass
INS035812,DEL035812,EMP0136,2024-10-29,544,544,0,96.09,Pass
INS035813,DEL035813,EMP0003,2026-02-09,82,82,0,97.13,Pass
INS035814,DEL035814,EMP0089,2025-07-06,866,861,5,85.9,Minor Issue
INS035815,DEL035815,EMP0010,2025-10-08,342,342,0,97.59,Pass
INS035816,DEL035816,EMP0028,2026-03-13,2014,2014,0,98.98,Pass
INS035817,DEL035817,EMP0027,2026-06-23,2221,2221,0,99.39,Pass
INS035818,DEL035818,EMP0188,2025-08-28,55,55,0,98.31,Pass
INS035819,DEL035819,EMP0009,2025-04-19,1776,1776,0,99.22,Pass
INS035820,DEL035820,EMP0010,2024-08-17,1535,1535,0,98.13,Pass
INS035821,DEL035821,EMP0051,2026-01-06,379,375,4,93.59,Minor Issue
INS035822,DEL035822,EMP0107,2024-09-15,2363,2363,0,96.86,Pass
INS035823,DEL035823,EMP0006,2024-12-09,2151,2150,1,84.21,Minor Issue
INS035824,DEL035824,EMP0144,2026-01-24,641,641,0,98.28,Pass
INS035825,DEL035825,EMP0028,2025-09-26,899,899,0,98.55,Pass
INS035826,DEL035826,EMP0183,2025-06-18,2541,2541,0,99.17,Pass
INS035827,DEL035827,EMP0107,2024-11-02,4333,4333,0,97.09,Pass
INS035828,DEL035828,EMP0001,2026-06-09,87,87,0,98.18,Pass
INS035829,DEL035829,EMP0014,2025-02-21,133,131,2,85.74,Minor Issue
INS035830,DEL035830,EMP0170,2025-01-22,4118,4116,2,91.23,Minor Issue
INS035831,DEL035831,EMP0193,2024-10-24,1290,1290,0,95.75,Pass
INS035832,DEL035832,EMP0110,2025-08-27,2017,2017,0,97.0,Pass
INS035833,DEL035833,EMP0172,2024-11-12,564,564,0,99.5,Pass
INS035834,DEL035834,EMP0021,2025-05-24,2162,2162,0,99.17,Pass
INS035835,DEL035835,EMP0089,2025-10-21,4620,4620,0,98.54,Pass
INS035836,DEL035836,EMP0187,2026-03-20,3968,3968,0,95.78,Pass
INS035837,DEL035837,EMP0007,2024-09-08,598,598,0,95.56,Pass
INS035838,DEL035838,EMP0044,2025-01-16,1081,1081,0,99.04,Pass
INS035839,DEL035839,EMP0172,2025-09-14,963,963,0,95.76,Pass
INS035840,DEL035840,EMP0080,2024-11-24,951,946,5,80.91,Minor Issue
INS035841,DEL035841,EMP0165,2026-03-29,2625,2623,2,84.15,Minor Issue
INS035842,DEL035842,EMP0180,2024-10-21,116,116,0,97.7,Pass
INS035843,DEL035843,EMP0107,2024-12-24,364,362,2,82.16,Minor Issue
INS035844,DEL035844,EMP0014,2025-03-06,1042,1042,0,98.05,Pass
INS035845,DEL035845,EMP0041,2024-12-24,3079,3078,1,82.28,Minor Issue
INS035846,DEL035846,EMP0154,2025-09-15,837,836,1,85.37,Minor Issue
INS035847,DEL035847,EMP0194,2025-01-25,2863,2863,0,95.69,Pass
INS035848,DEL035848,EMP0044,2025-01-11,1531,1521,10,84.72,Minor Issue
INS035849,DEL035849,EMP0188,2024-08-25,2194,2194,0,97.17,Pass
INS035850,DEL035850,EMP0188,2026-08-06,991,991,0,96.59,Pass
INS035851,DEL035851,EMP0092,2025-12-30,166,166,0,99.67,Pass
INS035852,DEL035852,EMP0027,2025-03-20,2741,2741,0,96.19,Pass
INS035853,DEL035853,EMP0144,2026-03-17,446,446,0,99.38,Pass
INS035854,DEL035854,EMP0054,2025-01-26,2906,2904,2,87.24,Minor Issue
INS035855,DEL035855,EMP0011,2025-07-07,2282,2282,0,96.45,Pass
INS035856,DEL035856,EMP0051,2025-12-15,3333,3333,0,97.93,Pass
INS035857,DEL035857,EMP0010,2025-10-05,1453,1453,0,98.48,Pass
INS035858,DEL035858,EMP0077,2025-09-08,532,532,0,97.75,Pass
INS035859,DEL035859,EMP0195,2026-05-04,830,830,0,97.27,Pass
INS035860,DEL035860,EMP0198,2026-04-07,1264,1264,0,98.45,Pass
INS035861,DEL035861,EMP0198,2025-08-15,916,916,0,98.45,Pass
INS035862,DEL035862,EMP0089,2026-04-02,197,197,0,99.96,Pass
INS035863,DEL035863,EMP0142,2026-05-10,218,218,0,99.12,Pass
INS035864,DEL035864,EMP0009,2024-11-08,2245,2245,0,98.53,Pass
INS035865,DEL035865,EMP0003,2024-08-12,1301,1301,0,95.48,Pass
INS035866,DEL035866,EMP0109,2025-01-23,66,66,0,95.31,Pass
INS035867,DEL035867,EMP0057,2024-07-29,360,360,0,97.89,Pass
INS035868,DEL035868,EMP0006,2025-07-30,2369,2369,0,96.21,Pass
INS035869,DEL035869,EMP0146,2025-08-12,762,762,0,95.05,Pass
INS035870,DEL035870,EMP0162,2025-08-04,1466,1466,0,99.86,Pass
INS035871,DEL035871,EMP0193,2026-03-06,674,669,5,83.44,Minor Issue
INS035872,DEL035872,EMP0170,2025-04-29,113,113,0,98.91,Pass
INS035873,DEL035873,EMP0170,2025-04-08,2012,2010,2,81.25,Minor Issue
INS035874,DEL035874,EMP0016,2026-04-28,948,948,0,95.71,Pass
INS035875,DEL035875,EMP0076,2025-10-04,1167,1166,1,89.33,Minor Issue
INS035876,DEL035876,EMP0123,2026-06-14,476,476,0,99.76,Pass
INS035877,DEL035877,EMP0193,2025-03-30,4044,4044,0,95.85,Pass
INS035878,DEL035878,EMP0011,2026-02-01,2102,2102,0,97.32,Pass
INS035879,DEL035879,EMP0134,2025-01-02,3924,3924,0,98.69,Pass
INS035880,DEL035880,EMP0198,2026-05-06,550,550,0,95.91,Pass
INS035881,DEL035881,EMP0009,2025-05-22,182,182,0,99.89,Pass
INS035882,DEL035882,EMP0110,2026-01-24,1471,1471,0,99.92,Pass
INS035883,DEL035883,EMP0142,2025-06-09,316,316,0,97.11,Pass
INS035884,DEL035884,EMP0115,2025-09-21,2348,2346,2,90.36,Minor Issue
INS035885,DEL035885,EMP0154,2024-07-28,2042,2042,0,98.32,Pass
INS035886,DEL035886,EMP0154,2026-03-17,1350,1350,0,95.62,Pass
INS035887,DEL035887,EMP0134,2025-04-27,2881,2881,0,96.13,Pass
INS035888,DEL035888,EMP0066,2025-03-31,3603,3603,0,97.19,Pass
INS035889,DEL035889,EMP0165,2025-08-07,3570,3569,1,87.87,Minor Issue
INS035890,DEL035890,EMP0111,2025-08-31,1039,1039,0,95.49,Pass
INS035891,DEL035891,EMP0194,2026-06-24,784,784,0,99.47,Pass
INS035892,DEL035892,EMP0066,2026-02-26,1647,1645,2,91.7,Minor Issue
INS035893,DEL035893,EMP0011,2026-02-08,809,809,0,96.67,Pass
INS035894,DEL035894,EMP0107,2024-12-29,973,973,0,95.48,Pass
INS035895,DEL035895,EMP0085,2025-12-21,65,65,0,96.42,Pass
INS035896,DEL035896,EMP0111,2026-03-23,260,260,0,98.29,Pass
INS035897,DEL035897,EMP0156,2026-01-27,3076,3076,0,98.42,Pass
INS035898,DEL035898,EMP0144,2026-06-21,2955,2955,0,99.77,Pass
INS035899,DEL035899,EMP0007,2026-01-15,717,717,0,99.57,Pass
INS035900,DEL035900,EMP0109,2025-01-11,1090,1090,0,96.32,Pass
INS035901,DEL035901,EMP0060,2024-09-19,1892,1891,1,93.74,Minor Issue
INS035902,DEL035902,EMP0090,2026-07-15,664,664,0,97.66,Pass
INS035903,DEL035903,EMP0197,2024-08-11,2073,2073,0,96.84,Pass
INS035904,DEL035904,EMP0165,2025-10-19,3209,3209,0,99.91,Pass
INS035905,DEL035905,EMP0129,2026-02-26,1365,1365,0,97.61,Pass
INS035906,DEL035906,EMP0044,2026-04-09,1067,1067,0,99.86,Pass
INS035907,DEL035907,EMP0027,2025-10-21,181,181,0,99.08,Pass
INS035908,DEL035908,EMP0076,2025-12-01,2144,2144,0,98.5,Pass
INS035909,DEL035909,EMP0014,2026-06-04,2106,2106,0,95.49,Pass
INS035910,DEL035910,EMP0142,2024-11-15,854,854,0,95.85,Pass
INS035911,DEL035911,EMP0110,2025-12-11,1833,1832,1,91.86,Minor Issue
INS035912,DEL035912,EMP0188,2025-05-15,1288,1288,0,99.99,Pass
INS035913,DEL035913,EMP0055,2025-12-09,1116,1115,1,87.51,Minor Issue
INS035914,DEL035914,EMP0136,2026-05-27,569,569,0,95.64,Pass
INS035915,DEL035915,EMP0198,2024-09-15,2492,2490,2,87.27,Minor Issue
INS035916,DEL035916,EMP0080,2024-09-17,224,223,1,86.47,Minor Issue
INS035917,DEL035917,EMP0162,2025-08-21,666,666,0,96.12,Pass
INS035918,DEL035918,EMP0174,2026-03-07,1123,1123,0,95.13,Pass
INS035919,DEL035919,EMP0194,2024-08-07,2341,2341,0,98.17,Pass
INS035920,DEL035920,EMP0184,2025-07-14,1713,1713,0,97.81,Pass
INS035921,DEL035921,EMP0057,2025-11-25,166,164,2,81.96,Minor Issue
INS035922,DEL035922,EMP0165,2025-08-14,2460,2458,2,81.98,Minor Issue
INS035923,DEL035923,EMP0174,2025-04-01,3448,3446,2,80.26,Minor Issue
INS035924,DEL035924,EMP0172,2025-01-30,3109,3104,5,81.82,Minor Issue
INS035925,DEL035925,EMP0109,2024-11-03,1087,1087,0,97.84,Pass
INS035926,DEL035926,EMP0044,2025-10-14,2947,2947,0,95.48,Pass
INS035927,DEL035927,EMP0134,2025-06-12,1609,1609,0,95.91,Pass
INS035928,DEL035928,EMP0057,2024-12-02,2835,2835,0,99.41,Pass
INS035929,DEL035929,EMP0197,2025-01-15,1508,1508,0,98.61,Pass
INS035930,DEL035930,EMP0092,2025-11-16,1025,1025,0,99.06,Pass
INS035931,DEL035931,EMP0055,2026-06-24,803,803,0,95.99,Pass
INS035932,DEL035932,EMP0066,2026-01-28,175,173,2,92.22,Minor Issue
INS035933,DEL035933,EMP0092,2025-09-12,180,170,10,53.26,Fail
INS035934,DEL035934,EMP0066,2025-04-06,3341,3341,0,96.36,Pass
INS035935,DEL035935,EMP0109,2025-03-17,3262,3262,0,98.8,Pass
INS035936,DEL035936,EMP0172,2026-05-19,806,801,5,91.03,Minor Issue
INS035937,DEL035937,EMP0107,2024-08-25,1432,1432,0,99.88,Pass
INS035938,DEL035938,EMP0134,2025-03-26,811,804,7,92.28,Minor Issue
INS035939,DEL035939,EMP0146,2025-01-28,3023,3023,0,99.38,Pass
INS035940,DEL035940,EMP0044,2025-04-16,822,822,0,99.37,Pass
INS035941,DEL035941,EMP0123,2024-12-04,1437,1436,1,88.02,Minor Issue
INS035942,DEL035942,EMP0080,2024-10-02,1489,1489,0,99.88,Pass
INS035943,DEL035943,EMP0011,2024-12-08,233,233,0,95.2,Pass
INS035944,DEL035944,EMP0154,2025-05-19,1456,1455,1,80.35,Minor Issue
INS035945,DEL035945,EMP0077,2024-12-07,202,202,0,97.23,Pass
INS035946,DEL035946,EMP0123,2025-10-20,1356,1356,0,98.84,Pass
INS035947,DEL035947,EMP0090,2025-08-28,196,191,5,92.95,Minor Issue
INS035948,DEL035948,EMP0162,2025-08-16,64,64,0,98.81,Pass
INS035949,DEL035949,EMP0107,2025-08-20,910,910,0,96.15,Pass
INS035950,DEL035950,EMP0045,2025-06-05,697,697,0,98.83,Pass
INS035951,DEL035951,EMP0011,2025-10-29,1638,1633,5,86.59,Minor Issue
INS035952,DEL035952,EMP0194,2026-03-25,479,479,0,95.78,Pass
INS035953,DEL035953,EMP0190,2025-06-17,95,90,5,77.32,Fail
INS035954,DEL035954,EMP0042,2026-01-22,2324,2324,0,97.15,Pass
INS035955,DEL035955,EMP0021,2024-11-30,713,713,0,95.51,Pass
INS035956,DEL035956,EMP0193,2026-05-14,174,174,0,96.28,Pass
INS035957,DEL035957,EMP0045,2025-07-22,940,940,0,96.24,Pass
INS035958,DEL035958,EMP0129,2025-01-28,1231,1231,0,99.21,Pass
INS035959,DEL035959,EMP0156,2026-04-27,711,711,0,95.06,Pass
INS035960,DEL035960,EMP0022,2025-12-18,833,831,2,91.79,Minor Issue
INS035961,DEL035961,EMP0194,2025-07-15,686,686,0,97.63,Pass
INS035962,DEL035962,EMP0044,2024-08-13,2355,2355,0,96.48,Pass
INS035963,DEL035963,EMP0007,2025-03-16,502,501,1,89.63,Minor Issue
INS035964,DEL035964,EMP0011,2025-02-25,705,705,0,96.81,Pass
INS035965,DEL035965,EMP0198,2025-03-13,2353,2353,0,99.74,Pass
INS035966,DEL035966,EMP0079,2026-06-08,3836,3836,0,95.96,Pass
INS035967,DEL035967,EMP0089,2026-06-13,865,865,0,96.24,Pass
INS035968,DEL035968,EMP0144,2025-01-16,477,477,0,96.2,Pass
INS035969,DEL035969,EMP0010,2025-01-21,1479,1479,0,99.6,Pass
INS035970,DEL035970,EMP0003,2026-05-14,1476,1476,0,97.86,Pass
INS035971,DEL035971,EMP0021,2025-12-28,966,966,0,96.71,Pass
INS035972,DEL035972,EMP0043,2025-06-04,2354,2354,0,99.15,Pass
INS035973,DEL035973,EMP0051,2026-06-21,1634,1634,0,97.69,Pass
INS035974,DEL035974,EMP0180,2024-12-07,517,517,0,96.7,Pass
INS035975,DEL035975,EMP0193,2026-02-19,1843,1843,0,99.59,Pass
INS035976,DEL035976,EMP0001,2026-06-22,1253,1253,0,98.62,Pass
INS035977,DEL035977,EMP0043,2025-02-03,457,457,0,96.01,Pass
INS035978,DEL035978,EMP0092,2026-07-27,3255,3255,0,97.81,Pass
INS035979,DEL035979,EMP0066,2026-06-14,404,399,5,87.35,Minor Issue
INS035980,DEL035980,EMP0187,2025-06-29,3590,3590,0,99.68,Pass
INS035981,DEL035981,EMP0077,2024-11-03,133,133,0,97.08,Pass
INS035982,DEL035982,EMP0129,2025-01-05,908,908,0,95.9,Pass
INS035983,DEL035983,EMP0194,2025-02-06,4602,4602,0,97.64,Pass
INS035984,DEL035984,EMP0040,2025-11-28,416,416,0,96.69,Pass
INS035985,DEL035985,EMP0144,2025-06-29,3525,3524,1,88.89,Minor Issue
INS035986,DEL035986,EMP0009,2025-05-19,4494,4492,2,82.84,Minor Issue
INS035987,DEL035987,EMP0170,2026-05-09,890,890,0,96.49,Pass
INS035988,DEL035988,EMP0188,2024-12-26,1235,1233,2,83.36,Minor Issue
INS035989,DEL035989,EMP0134,2024-10-12,389,389,0,96.75,Pass
INS035990,DEL035990,EMP0195,2026-05-20,453,453,0,98.83,Pass
INS035991,DEL035991,EMP0115,2025-10-10,1802,1802,0,96.19,Pass
INS035992,DEL035992,EMP0079,2024-07-20,2424,2424,0,97.99,Pass
INS035993,DEL035993,EMP0136,2025-08-11,1150,1150,0,96.47,Pass
INS035994,DEL035994,EMP0134,2025-08-17,1532,1532,0,95.13,Pass
INS035995,DEL035995,EMP0154,2025-07-02,1423,1423,0,98.58,Pass
INS035996,DEL035996,EMP0043,2025-04-30,3421,3420,1,88.27,Minor Issue
INS035997,DEL035997,EMP0112,2025-04-20,2831,2831,0,99.31,Pass
INS035998,DEL035998,EMP0079,2025-07-12,2889,2889,0,97.42,Pass
INS035999,DEL035999,EMP0017,2025-05-06,1302,1302,0,96.38,Pass
INS036000,DEL036000,EMP0180,2025-01-29,2326,2326,0,96.65,Pass
INS036001,DEL036001,EMP0060,2026-04-03,2696,2695,1,92.29,Minor Issue
INS036002,DEL036002,EMP0021,2024-09-16,2783,2783,0,97.67,Pass
INS036003,DEL036003,EMP0142,2026-04-17,2527,2527,0,96.84,Pass
INS036004,DEL036004,EMP0007,2026-04-03,2442,2442,0,97.61,Pass
INS036005,DEL036005,EMP0195,2025-12-09,2354,2349,5,91.56,Minor Issue
INS036006,DEL036006,EMP0183,2025-10-31,1701,1696,5,91.39,Minor Issue
INS036007,DEL036007,EMP0092,2026-06-23,534,534,0,96.06,Pass
INS036008,DEL036008,EMP0042,2025-12-02,596,586,10,92.7,Minor Issue
INS036009,DEL036009,EMP0129,2025-08-23,454,454,0,97.52,Pass
INS036010,DEL036010,EMP0143,2026-01-13,1899,1899,0,98.84,Pass
INS036011,DEL036011,EMP0054,2024-08-17,2013,2013,0,96.24,Pass
INS036012,DEL036012,EMP0045,2025-04-22,33,33,0,98.89,Pass
INS036013,DEL036013,EMP0172,2026-02-05,2080,2080,0,98.63,Pass
INS036014,DEL036014,EMP0085,2025-11-05,1795,1795,0,95.86,Pass
INS036015,DEL036015,EMP0054,2025-06-15,2393,2393,0,97.53,Pass
INS036016,DEL036016,EMP0111,2025-05-08,705,705,0,98.69,Pass
INS036017,DEL036017,EMP0110,2025-09-28,4400,4400,0,97.1,Pass
INS036018,DEL036018,EMP0144,2025-01-06,3076,3076,0,99.46,Pass
INS036019,DEL036019,EMP0085,2026-03-09,1347,1347,0,95.35,Pass
INS036020,DEL036020,EMP0054,2026-07-26,853,853,0,99.64,Pass
INS036021,DEL036021,EMP0187,2026-05-09,249,249,0,95.09,Pass
INS036022,DEL036022,EMP0027,2024-09-27,3672,3672,0,95.41,Pass
INS036023,DEL036023,EMP0198,2026-03-06,1709,1699,10,90.98,Minor Issue
INS036024,DEL036024,EMP0027,2026-02-08,601,601,0,95.43,Pass
INS036025,DEL036025,EMP0156,2025-02-15,313,313,0,99.48,Pass
INS036026,DEL036026,EMP0123,2025-06-18,1495,1494,1,82.59,Minor Issue
INS036027,DEL036027,EMP0162,2026-01-30,1678,1678,0,95.59,Pass
INS036028,DEL036028,EMP0027,2025-08-21,1782,1781,1,92.63,Minor Issue
INS036029,DEL036029,EMP0160,2026-03-10,1251,1251,0,99.98,Pass
INS036030,DEL036030,EMP0198,2025-02-07,3351,3351,0,98.23,Pass
INS036031,DEL036031,EMP0146,2026-05-25,723,723,0,96.32,Pass
INS036032,DEL036032,EMP0172,2025-09-22,895,895,0,98.39,Pass
INS036033,DEL036033,EMP0046,2025-09-29,1052,1052,0,99.27,Pass
INS036034,DEL036034,EMP0092,2025-04-24,2571,2571,0,97.07,Pass
INS036035,DEL036035,EMP0001,2026-03-26,1535,1534,1,88.2,Minor Issue
INS036036,DEL036036,EMP0090,2024-10-30,566,566,0,95.5,Pass
INS036037,DEL036037,EMP0092,2026-05-07,3126,3126,0,97.87,Pass
INS036038,DEL036038,EMP0117,2025-03-17,754,744,10,90.19,Minor Issue
INS036039,DEL036039,EMP0172,2026-01-29,3224,3224,0,99.35,Pass
INS036040,DEL036040,EMP0163,2025-09-02,2196,2196,0,99.63,Pass
INS036041,DEL036041,EMP0046,2025-12-14,4328,4328,0,95.25,Pass
INS036042,DEL036042,EMP0061,2026-06-13,963,963,0,98.01,Pass
INS036043,DEL036043,EMP0186,2025-04-29,1054,1054,0,98.58,Pass
INS036044,DEL036044,EMP0079,2024-07-30,585,585,0,98.67,Pass
INS036045,DEL036045,EMP0089,2024-12-11,3343,3328,15,93.18,Minor Issue
INS036046,DEL036046,EMP0107,2024-08-01,2483,2483,0,97.76,Pass
INS036047,DEL036047,EMP0040,2024-10-22,64,64,0,95.0,Pass
INS036048,DEL036048,EMP0144,2025-05-18,2769,2769,0,99.5,Pass
INS036049,DEL036049,EMP0184,2024-10-13,2231,2231,0,95.4,Pass
INS036050,DEL036050,EMP0165,2025-12-01,3957,3957,0,98.11,Pass
INS036051,DEL036051,EMP0003,2025-03-06,592,592,0,98.36,Pass
INS036052,DEL036052,EMP0190,2026-05-01,1846,1846,0,97.89,Pass
INS036053,DEL036053,EMP0110,2025-04-02,2376,2375,1,89.3,Minor Issue
INS036054,DEL036054,EMP0129,2026-02-07,2615,2615,0,95.78,Pass
INS036055,DEL036055,EMP0017,2025-08-09,3816,3816,0,96.82,Pass
INS036056,DEL036056,EMP0112,2025-04-26,1483,1483,0,99.13,Pass
INS036057,DEL036057,EMP0186,2025-10-06,2957,2957,0,99.02,Pass
INS036058,DEL036058,EMP0010,2025-05-27,1499,1499,0,95.27,Pass
INS036059,DEL036059,EMP0001,2024-10-07,1656,1656,0,99.3,Pass
INS036060,DEL036060,EMP0107,2026-02-01,609,607,2,92.22,Minor Issue
INS036061,DEL036061,EMP0198,2025-01-23,294,292,2,85.86,Minor Issue
INS036062,DEL036062,EMP0080,2026-05-12,881,881,0,96.55,Pass
INS036063,DEL036063,EMP0144,2026-01-01,1954,1954,0,99.37,Pass
INS036064,DEL036064,EMP0090,2025-06-07,65,65,0,99.39,Pass
INS036065,DEL036065,EMP0109,2024-11-27,3011,3009,2,91.85,Minor Issue
INS036066,DEL036066,EMP0174,2026-05-01,3533,3533,0,95.44,Pass
INS036067,DEL036067,EMP0014,2026-03-23,1773,1773,0,99.29,Pass
INS036068,DEL036068,EMP0198,2026-06-20,791,790,1,92.94,Minor Issue
INS036069,DEL036069,EMP0193,2026-03-28,756,756,0,97.7,Pass
INS036070,DEL036070,EMP0017,2026-02-13,4170,4170,0,99.68,Pass
INS036071,DEL036071,EMP0092,2025-03-10,1813,1812,1,81.74,Minor Issue
INS036072,DEL036072,EMP0134,2026-02-12,1183,1183,0,96.53,Pass
INS036073,DEL036073,EMP0057,2025-12-08,2406,2406,0,99.99,Pass
