POLineID,PO_ID,PartID,OrderedQuantity,UnitCost,LineTotal
POL065906,PO014978,PRT0550,2725,20.43,55671.75
POL065907,PO018848,PRT0167,950,285.82,271529.0
POL065908,PO005761,PRT0872,4860,76.73,372907.8
POL065909,PO007339,PRT0740,4390,345.62,1517271.8
POL065910,PO001220,PRT0065,1630,63.44,103407.2
POL065911,PO013976,PRT0499,2590,16.44,42579.6
POL065912,PO001925,PRT0499,806,16.44,13250.64
POL065913,PO014034,PRT0411,2623,225.42,591276.66
POL065914,PO001016,PRT0924,3041,18.91,57505.31
POL065915,PO008763,PRT0223,2411,177.05,426867.55
POL065916,PO016790,PRT0585,2723,110.61,301191.03
POL065917,PO015540,PRT0778,2407,27.17,65398.19
POL065918,PO002006,PRT0604,1392,97.96,136360.32
POL065919,PO010378,PRT0403,3469,33.25,115344.25
POL065920,PO010172,PRT0574,1412,27.79,39239.48
POL065921,PO012123,PRT0526,3541,26.81,94934.21
POL065922,PO004741,PRT0374,2590,71.34,184770.6
POL065923,PO008708,PRT0729,3244,21.5,69746.0
POL065924,PO006558,PRT0044,2807,68.71,192868.97
POL065925,PO000198,PRT0638,155,100.04,15506.2
POL065926,PO004081,PRT0982,4319,46.54,201006.26
POL065927,PO016138,PRT0955,2922,142.97,417758.34
POL065928,PO007688,PRT0602,485,15.84,7682.4
POL065929,PO018552,PRT0558,2353,23.43,55130.79
POL065930,PO007559,PRT0649,1582,27.53,43552.46
POL065931,PO002459,PRT0247,3048,22.65,69037.2
POL065932,PO009946,PRT0187,309,48.36,14943.24
POL065933,PO005308,PRT0737,696,159.88,111276.48
POL065934,PO017618,PRT0825,3572,23.19,82834.68
POL065935,PO016554,PRT0432,3847,6.48,24928.56
POL065936,PO003790,PRT0560,899,23.65,21261.35
POL065937,PO011975,PRT0164,3551,17.17,60970.67
POL065938,PO017605,PRT0571,2760,90.03,248482.8
POL065939,PO004655,PRT0163,2635,83.67,220470.45
POL065940,PO017561,PRT0780,3992,54.41,217204.72
POL065941,PO014626,PRT0211,4486,154.17,691606.62
POL065942,PO019944,PRT0067,98,31.26,3063.48
POL065943,PO008750,PRT0704,3795,10.73,40720.35
POL065944,PO003580,PRT0142,3377,387.82,1309668.14
POL065945,PO003063,PRT0111,3352,7.13,23899.76
POL065946,PO010820,PRT0288,1635,53.02,86687.7
POL065947,PO001405,PRT0086,458,83.71,38339.18
POL065948,PO007731,PRT0567,2706,6.49,17561.94
POL065949,PO004230,PRT0261,793,15.78,12513.54
POL065950,PO012692,PRT0737,2938,159.88,469727.44
POL065951,PO017150,PRT0927,2106,21.18,44605.08
POL065952,PO002393,PRT0540,3801,20.87,79326.87
POL065953,PO001108,PRT0764,4851,30.67,148780.17
POL065954,PO017854,PRT0115,1888,106.9,201827.2
POL065955,PO018964,PRT0603,1819,310.11,564090.09
POL065956,PO017179,PRT0460,4040,12.7,51308.0
POL065957,PO003520,PRT0039,2375,41.11,97636.25
POL065958,PO014567,PRT0938,1293,273.59,353751.87
POL065959,PO013830,PRT0992,4011,28.23,113230.53
POL065960,PO016348,PRT0277,4444,157.88,701618.72
POL065961,PO019123,PRT0280,1205,24.33,29317.65
POL065962,PO017535,PRT0570,2935,25.0,73375.0
POL065963,PO018627,PRT0514,4743,44.59,211490.37
POL065964,PO016323,PRT0341,4792,73.11,350343.12
POL065965,PO013530,PRT0041,3455,230.68,796999.4
POL065966,PO002898,PRT0088,1951,43.08,84049.08
POL065967,PO016727,PRT0198,2916,121.43,354089.88
POL065968,PO016608,PRT0578,3981,251.92,1002893.52
POL065969,PO013316,PRT0497,2387,63.16,150762.92
POL065970,PO019342,PRT0616,3872,36.72,142179.84
POL065971,PO006587,PRT0207,1801,50.0,90050.0
POL065972,PO001853,PRT0314,2484,63.49,157709.16
POL065973,PO009385,PRT0305,278,93.52,25998.56
POL065974,PO001039,PRT0883,3088,22.39,69140.32
POL065975,PO011836,PRT0971,1577,104.76,165206.52
POL065976,PO000632,PRT0930,3287,31.42,103277.54
POL065977,PO001968,PRT0254,4955,231.05,1144852.75
POL065978,PO018008,PRT0546,3730,17.5,65275.0
POL065979,PO003948,PRT0415,2070,43.2,89424.0
POL065980,PO015776,PRT0429,1174,300.98,353350.52
POL065981,PO010408,PRT0708,2757,134.81,371671.17
POL065982,PO009664,PRT0838,233,14.9,3471.7
POL065983,PO012390,PRT0885,2902,57.14,165820.28
POL065984,PO006076,PRT0892,1982,49.69,98485.58
POL065985,PO007730,PRT0571,899,90.03,80936.97
POL065986,PO007708,PRT0672,2843,6.3,17910.9
POL065987,PO019356,PRT0583,377,54.94,20712.38
POL065988,PO004052,PRT0076,4769,63.91,304786.79
POL065989,PO019765,PRT0941,728,11.89,8655.92
POL065990,PO012281,PRT0164,4283,17.17,73539.11
POL065991,PO013914,PRT0765,3877,83.05,321984.85
POL065992,PO015434,PRT0129,428,35.86,15348.08
POL065993,PO012795,PRT0222,4636,30.53,141537.08
POL065994,PO012117,PRT0204,2167,220.71,478278.57
POL065995,PO003986,PRT0544,571,104.93,59915.03
POL065996,PO017796,PRT0827,2567,421.68,1082452.56
POL065997,PO016198,PRT0124,644,10.79,6948.76
POL065998,PO009373,PRT0024,474,10.59,5019.66
POL065999,PO011752,PRT0688,1567,24.54,38454.18
POL066000,PO013321,PRT0334,2821,60.33,170190.93
POL066001,PO006621,PRT0669,4782,3.97,18984.54
POL066002,PO000200,PRT0457,2583,145.13,374870.79
POL066003,PO008876,PRT0729,3180,21.5,68370.0
POL066004,PO007651,PRT0335,1641,72.25,118562.25
POL066005,PO009709,PRT0523,2149,19.49,41884.01
POL066006,PO018778,PRT0891,2821,63.84,180092.64
POL066007,PO006541,PRT0571,1054,90.03,94891.62
POL066008,PO018034,PRT0201,2766,44.09,121952.94
POL066009,PO005639,PRT0648,1939,31.71,61485.69
POL066010,PO015802,PRT0934,2122,22.9,48593.8
POL066011,PO005644,PRT0314,4789,63.49,304053.61
POL066012,PO018719,PRT0608,304,12.23,3717.92
POL066013,PO019169,PRT0820,2713,210.35,570679.55
POL066014,PO002885,PRT0875,853,32.25,27509.25
POL066015,PO003246,PRT0462,3959,104.92,415378.28
POL066016,PO004156,PRT0947,2771,30.81,85374.51
POL066017,PO016621,PRT0983,3912,15.28,59775.36
POL066018,PO016536,PRT0339,1327,214.33,284415.91
POL066019,PO008555,PRT0932,2410,149.15,359451.5
POL066020,PO009545,PRT0922,511,14.57,7445.27
POL066021,PO010961,PRT0666,1718,36.06,61951.08
POL066022,PO019579,PRT0775,1415,54.46,77060.9
POL066023,PO004424,PRT0160,3643,55.99,203971.57
POL066024,PO019830,PRT0420,326,126.84,41349.84
POL066025,PO003725,PRT0285,1364,828.55,1130142.2
POL066026,PO000626,PRT0989,688,27.75,19092.0
POL066027,PO009979,PRT0519,211,88.22,18614.42
POL066028,PO014355,PRT0629,4180,145.63,608733.4
POL066029,PO003938,PRT0897,4768,28.97,138128.96
POL066030,PO003987,PRT0429,2008,300.98,604367.84
POL066031,PO001435,PRT0246,911,25.34,23084.74
POL066032,PO018061,PRT0468,2872,60.7,174330.4
POL066033,PO006820,PRT0896,708,55.64,39393.12
POL066034,PO006077,PRT0183,2445,44.19,108044.55
POL066035,PO005539,PRT0886,4792,145.09,695271.28
POL066036,PO011965,PRT0947,1862,30.81,57368.22
POL066037,PO015473,PRT0643,1790,26.91,48168.9
POL066038,PO018804,PRT0232,3239,39.38,127551.82
POL066039,PO008369,PRT0569,4080,25.43,103754.4
POL066040,PO014245,PRT0477,2346,52.52,123211.92
POL066041,PO013048,PRT0114,3595,900.12,3235931.4
POL066042,PO006796,PRT0769,3694,20.05,74064.7
POL066043,PO002999,PRT0806,1199,25.86,31006.14
POL066044,PO016896,PRT0127,2575,48.34,124475.5
POL066045,PO014287,PRT0484,698,38.97,27201.06
POL066046,PO005756,PRT0562,1607,174.22,279971.54
POL066047,PO006613,PRT0031,4246,20.46,86873.16
POL066048,PO002869,PRT0008,452,175.5,79326.0
POL066049,PO014113,PRT0886,3851,145.09,558741.59
POL066050,PO009901,PRT0973,763,64.88,49503.44
POL066051,PO000687,PRT0304,1904,53.96,102739.84
POL066052,PO008136,PRT0979,289,9.33,2696.37
POL066053,PO006555,PRT0110,316,31.2,9859.2
POL066054,PO019373,PRT0361,1942,50.17,97430.14
POL066055,PO016317,PRT0245,2651,54.14,143525.14
POL066056,PO017899,PRT0806,163,25.86,4215.18
POL066057,PO005257,PRT0693,335,13.95,4673.25
POL066058,PO008144,PRT0840,3982,27.91,111137.62
POL066059,PO008502,PRT0988,2655,166.05,440862.75
POL066060,PO003375,PRT0462,252,104.92,26439.84
POL066061,PO017462,PRT0852,4408,21.23,93581.84
POL066062,PO012749,PRT0558,687,23.43,16096.41
POL066063,PO003186,PRT0797,1254,134.49,168650.46
POL066064,PO001331,PRT0326,2703,44.85,121229.55
POL066065,PO008978,PRT0073,2837,32.18,91294.66
POL066066,PO014858,PRT0162,4227,62.16,262750.32
POL066067,PO018199,PRT0927,1232,21.18,26093.76
POL066068,PO013809,PRT0167,611,285.82,174636.02
POL066069,PO019747,PRT0742,4561,33.95,154845.95
POL066070,PO009182,PRT0188,2671,131.72,351824.12
POL066071,PO004266,PRT0189,2937,16.82,49400.34
POL066072,PO012323,PRT0600,1987,44.78,88977.86
POL066073,PO012138,PRT0097,3647,41.97,153064.59
POL066074,PO005136,PRT0605,1304,142.44,185741.76
POL066075,PO004675,PRT0652,2448,183.93,450260.64
POL066076,PO004871,PRT0626,3442,93.08,320381.36
POL066077,PO019862,PRT0599,4782,23.21,110990.22
POL066078,PO003325,PRT0248,3551,19.64,69741.64
POL066079,PO006366,PRT0003,599,55.6,33304.4
POL066080,PO015336,PRT0385,379,52.38,19852.02
POL066081,PO017157,PRT0568,3745,14.78,55351.1
POL066082,PO014089,PRT0937,4215,33.05,139305.75
POL066083,PO018172,PRT0147,1295,47.42,61408.9
POL066084,PO009344,PRT0029,1421,20.48,29102.08
POL066085,PO016285,PRT0902,4345,76.65,333044.25
POL066086,PO012066,PRT0777,2031,39.45,80122.95
POL066087,PO006544,PRT0120,878,60.43,53057.54
POL066088,PO012037,PRT0490,1192,67.04,79911.68
POL066089,PO008868,PRT0977,351,55.56,19501.56
POL066090,PO000295,PRT0520,1462,60.41,88319.42
POL066091,PO012980,PRT0975,4174,23.17,96711.58
POL066092,PO010784,PRT0554,416,40.59,16885.44
POL066093,PO012092,PRT0754,1383,76.93,106394.19
POL066094,PO013066,PRT0372,2749,49.32,135580.68
POL066095,PO006384,PRT0301,250,17.06,4265.0
POL066096,PO015525,PRT0514,790,44.59,35226.1
POL066097,PO014637,PRT0540,1628,20.87,33976.36
POL066098,PO017627,PRT0463,2298,18.92,43478.16
POL066099,PO012113,PRT0791,852,46.7,39788.4
POL066100,PO016543,PRT0049,3536,43.59,154134.24
POL066101,PO019049,PRT0050,2057,8.08,16620.56
POL066102,PO011038,PRT0815,4059,75.6,306860.4
POL066103,PO000519,PRT0505,1557,57.18,89029.26
POL066104,PO002063,PRT0478,4077,42.48,173190.96
POL066105,PO002793,PRT0268,911,10.55,9611.05
POL066106,PO000156,PRT0808,3823,22.58,86323.34
POL066107,PO000615,PRT0543,1747,50.59,88380.73
POL066108,PO001217,PRT0409,2174,36.46,79264.04
POL066109,PO013674,PRT0401,4927,9.25,45574.75
POL066110,PO003784,PRT0516,1671,292.54,488834.34
POL066111,PO012547,PRT0486,2797,10.61,29676.17
POL066112,PO007261,PRT0792,586,39.1,22912.6
POL066113,PO003191,PRT0561,3211,41.76,134091.36
POL066114,PO012604,PRT0386,2584,162.4,419641.6
POL066115,PO000637,PRT0138,4850,25.59,124111.5
POL066116,PO005407,PRT0916,421,141.48,59563.08
POL066117,PO010230,PRT0278,1623,20.49,33255.27
POL066118,PO012047,PRT0300,1202,54.8,65869.6
POL066119,PO005225,PRT0222,4001,30.53,122150.53
POL066120,PO001743,PRT0320,2247,29.84,67050.48
POL066121,PO019411,PRT0466,3894,27.75,108058.5
POL066122,PO017945,PRT0149,4487,50.28,225606.36
POL066123,PO004498,PRT0853,1226,19.89,24385.14
POL066124,PO012484,PRT0257,273,281.61,76879.53
POL066125,PO011035,PRT0724,2774,60.02,166495.48
POL066126,PO013013,PRT0206,4847,55.86,270753.42
POL066127,PO015982,PRT0170,2838,18.12,51424.56
POL066128,PO002176,PRT0296,2325,19.02,44221.5
POL066129,PO000142,PRT0762,3739,36.51,136510.89
POL066130,PO011370,PRT0985,3920,33.02,129438.4
POL066131,PO013426,PRT0735,3978,75.44,300100.32
POL066132,PO005549,PRT0423,2623,117.43,308018.89
POL066133,PO008521,PRT0045,621,33.64,20890.44
POL066134,PO009747,PRT0801,2133,70.15,149629.95
POL066135,PO016318,PRT0837,4585,114.48,524890.8
POL066136,PO003593,PRT0291,1684,28.04,47219.36
POL066137,PO005494,PRT0220,837,35.36,29596.32
POL066138,PO014002,PRT0677,838,56.67,47489.46
POL066139,PO019618,PRT0906,4874,34.37,167519.38
POL066140,PO016905,PRT0477,3934,52.52,206613.68
POL066141,PO007284,PRT0999,1157,20.97,24262.29
POL066142,PO017285,PRT0708,3189,134.81,429909.09
POL066143,PO014445,PRT0766,4803,58.76,282224.28
POL066144,PO009253,PRT0851,2867,20.12,57684.04
POL066145,PO004367,PRT0093,4320,18.88,81561.6
POL066146,PO003677,PRT0343,3357,97.87,328549.59
POL066147,PO003597,PRT0213,3083,71.04,219016.32
POL066148,PO000382,PRT0307,1799,92.03,165561.97
POL066149,PO002549,PRT0541,1766,64.62,114118.92
POL066150,PO018415,PRT0195,1484,186.98,277478.32
POL066151,PO009814,PRT0938,156,273.59,42680.04
POL066152,PO002467,PRT0059,2853,43.16,123135.48
POL066153,PO006457,PRT0066,2427,98.0,237846.0
POL066154,PO003325,PRT0337,1283,17.11,21952.13
POL066155,PO014467,PRT0922,2814,14.57,40999.98
POL066156,PO002727,PRT0805,2412,23.39,56416.68
POL066157,PO008973,PRT0966,1232,104.8,129113.6
POL066158,PO000372,PRT0895,1718,338.5,581543.0
POL066159,PO016074,PRT0539,3475,74.07,257393.25
POL066160,PO000605,PRT0722,2882,8.43,24295.26
POL066161,PO012688,PRT0380,1528,17.35,26510.8
POL066162,PO011973,PRT0700,567,28.56,16193.52
POL066163,PO018173,PRT0546,756,17.5,13230.0
POL066164,PO018075,PRT0515,2195,100.76,221168.2
POL066165,PO009025,PRT0265,3347,27.06,90569.82
POL066166,PO007929,PRT0007,4611,455.2,2098927.2
POL066167,PO000532,PRT0437,822,121.86,100168.92
POL066168,PO006695,PRT0103,2771,25.17,69746.07
POL066169,PO008467,PRT0866,2086,98.82,206138.52
POL066170,PO018169,PRT0566,2878,23.89,68755.42
POL066171,PO008062,PRT0422,4931,282.76,1394289.56
POL066172,PO012796,PRT0840,2493,27.91,69579.63
POL066173,PO001976,PRT0020,850,10.7,9095.0
POL066174,PO015918,PRT0925,4969,86.15,428079.35
POL066175,PO019645,PRT0254,1218,231.05,281418.9
POL066176,PO017963,PRT0184,1945,48.71,94740.95
POL066177,PO007196,PRT0483,765,9.16,7007.4
POL066178,PO013615,PRT0454,376,203.47,76504.72
POL066179,PO013428,PRT0688,827,24.54,20294.58
POL066180,PO003421,PRT0047,4498,22.91,103049.18
POL066181,PO011828,PRT0985,1380,33.02,45567.6
POL066182,PO008984,PRT0225,1650,95.7,157905.0
POL066183,PO018506,PRT0274,3363,74.92,251955.96
POL066184,PO014393,PRT0912,3261,39.46,128679.06
POL066185,PO015395,PRT0730,4166,17.77,74029.82
POL066186,PO004747,PRT0931,3985,21.24,84641.4
POL066187,PO018854,PRT0948,4483,19.04,85356.32
POL066188,PO015237,PRT0171,1875,16.25,30468.75
POL066189,PO008451,PRT0996,332,26.45,8781.4
POL066190,PO005927,PRT0087,2266,148.15,335707.9
POL066191,PO019040,PRT0883,2134,22.39,47780.26
POL066192,PO009326,PRT0261,1964,15.78,30991.92
POL066193,PO016222,PRT0402,4030,20.5,82615.0
POL066194,PO018211,PRT0973,3915,64.88,254005.2
POL066195,PO006826,PRT0635,486,14.74,7163.64
POL066196,PO014611,PRT0675,2216,35.65,79000.4
POL066197,PO005229,PRT0377,4304,198.23,853181.92
POL066198,PO003780,PRT0123,3080,101.72,313297.6
POL066199,PO014230,PRT0568,2110,14.78,31185.8
POL066200,PO005548,PRT0557,369,92.46,34117.74
POL066201,PO015275,PRT0734,4850,8.48,41128.0
POL066202,PO005521,PRT0522,3219,161.77,520737.63
POL066203,PO017333,PRT0337,2512,17.11,42980.32
POL066204,PO010771,PRT0883,1815,22.39,40637.85
POL066205,PO017129,PRT0207,2599,50.0,129950.0
POL066206,PO001429,PRT0942,4037,66.55,268662.35
POL066207,PO010834,PRT0112,1671,32.42,54173.82
POL066208,PO016436,PRT0716,1177,80.05,94218.85
POL066209,PO003785,PRT0509,4662,91.68,427412.16
POL066210,PO013538,PRT0410,1794,49.98,89664.12
POL066211,PO019230,PRT0505,1482,57.18,84740.76
POL066212,PO017927,PRT0407,271,65.56,17766.76
POL066213,PO008475,PRT0645,1461,86.22,125967.42
POL066214,PO012043,PRT0901,2141,107.5,230157.5
POL066215,PO012815,PRT0507,462,20.62,9526.44
POL066216,PO018494,PRT0975,4825,23.17,111795.25
POL066217,PO004394,PRT0011,1354,60.78,82296.12
POL066218,PO019850,PRT0617,335,36.14,12106.9
POL066219,PO003755,PRT0926,3803,40.9,155542.7
POL066220,PO013462,PRT0283,4206,117.78,495382.68
POL066221,PO011806,PRT0106,4681,45.75,214155.75
POL066222,PO019670,PRT0462,3160,104.92,331547.2
POL066223,PO007254,PRT0723,3029,11.26,34106.54
POL066224,PO008580,PRT0572,2435,278.02,676978.7
POL066225,PO014555,PRT0176,4205,156.22,656905.1
POL066226,PO010029,PRT0385,453,52.38,23728.14
POL066227,PO001945,PRT0547,2604,228.0,593712.0
POL066228,PO014252,PRT0379,2431,551.02,1339529.62
POL066229,PO001151,PRT0497,302,63.16,19074.32
POL066230,PO017502,PRT0350,167,60.16,10046.72
POL066231,PO015724,PRT0871,1282,28.74,36844.68
POL066232,PO000487,PRT0829,4950,23.66,117117.0
POL066233,PO002062,PRT0028,4941,93.68,462872.88
POL066234,PO003988,PRT0741,321,17.55,5633.55
POL066235,PO015173,PRT0280,150,24.33,3649.5
POL066236,PO006548,PRT0958,4292,180.05,772774.6
POL066237,PO007627,PRT0697,2644,186.98,494375.12
POL066238,PO002075,PRT0319,933,212.24,198019.92
POL066239,PO005389,PRT0770,4680,662.93,3102512.4
POL066240,PO016731,PRT0835,2086,32.21,67190.06
POL066241,PO005508,PRT0108,4710,38.08,179356.8
POL066242,PO017429,PRT0650,2273,57.8,131379.4
POL066243,PO019344,PRT0143,982,21.77,21378.14
POL066244,PO007903,PRT0269,567,23.29,13205.43
POL066245,PO004501,PRT0339,1160,214.33,248622.8
POL066246,PO002605,PRT0592,2447,98.03,239879.41
POL066247,PO003969,PRT0585,4197,110.61,464230.17
POL066248,PO018683,PRT0186,769,58.63,45086.47
POL066249,PO019147,PRT0091,3667,35.79,131241.93
POL066250,PO006625,PRT0370,1291,69.76,90060.16
POL066251,PO010623,PRT0157,3775,147.32,556133.0
POL066252,PO009033,PRT0526,336,26.81,9008.16
POL066253,PO016338,PRT0508,1957,16.59,32466.63
POL066254,PO007032,PRT0622,3133,48.29,151292.57
POL066255,PO008508,PRT0506,3259,92.45,301294.55
POL066256,PO006114,PRT0368,1583,33.45,52951.35
POL066257,PO017560,PRT0239,2976,19.5,58032.0
POL066258,PO018410,PRT0260,3600,171.13,616068.0
POL066259,PO019584,PRT0744,2037,33.81,68870.97
POL066260,PO013336,PRT0061,3097,22.57,69899.29
POL066261,PO004371,PRT0366,2330,24.02,55966.6
POL066262,PO013206,PRT0723,4491,11.26,50568.66
POL066263,PO006613,PRT0244,2290,66.19,151575.1
POL066264,PO019111,PRT0555,2946,43.38,127797.48
POL066265,PO017455,PRT0485,2071,18.08,37443.68
POL066266,PO001046,PRT0119,2196,82.62,181433.52
POL066267,PO016983,PRT0047,338,22.91,7743.58
POL066268,PO005598,PRT0154,3675,103.59,380693.25
POL066269,PO012444,PRT0302,3044,21.15,64380.6
POL066270,PO005911,PRT0297,1102,142.46,156990.92
POL066271,PO006509,PRT0446,608,56.58,34400.64
POL066272,PO004233,PRT0843,4797,13.49,64711.53
POL066273,PO005391,PRT0183,3601,44.19,159128.19
POL066274,PO015339,PRT1000,3545,162.55,576239.75
POL066275,PO011375,PRT0501,4095,69.47,284479.65
POL066276,PO018801,PRT0570,742,25.0,18550.0
POL066277,PO019113,PRT0782,3116,11.38,35460.08
POL066278,PO011046,PRT0251,3715,12.08,44877.2
POL066279,PO016268,PRT0341,2001,73.11,146293.11
POL066280,PO017138,PRT0181,2426,248.12,601939.12
POL066281,PO010572,PRT0345,4948,68.92,341016.16
POL066282,PO010495,PRT0515,735,100.76,74058.6
POL066283,PO002646,PRT0496,4841,50.96,246697.36
POL066284,PO001775,PRT0139,1401,63.49,88949.49
POL066285,PO010733,PRT0938,55,273.59,15047.45
POL066286,PO007437,PRT0678,2049,278.12,569867.88
POL066287,PO015216,PRT0427,2487,15.3,38051.1
POL066288,PO014413,PRT0757,1997,49.14,98132.58
POL066289,PO007092,PRT0209,2318,50.0,115900.0
POL066290,PO005404,PRT0517,1395,49.44,68968.8
POL066291,PO008988,PRT0048,348,77.15,26848.2
POL066292,PO014179,PRT0128,1580,21.05,33259.0
POL066293,PO016153,PRT0152,2326,88.61,206106.86
POL066294,PO019944,PRT0682,615,13.42,8253.3
POL066295,PO009746,PRT0971,3079,104.76,322556.04
POL066296,PO009534,PRT0949,1537,155.91,239633.67
POL066297,PO008453,PRT0563,4891,147.16,719759.56
POL066298,PO003754,PRT0169,4051,27.21,110227.71
POL066299,PO010627,PRT0067,1528,31.26,47765.28
POL066300,PO008846,PRT0322,4076,53.31,217291.56
POL066301,PO019559,PRT0241,4509,17.57,79223.13
POL066302,PO003515,PRT0926,4766,40.9,194929.4
POL066303,PO001103,PRT0425,1800,55.5,99900.0
POL066304,PO007594,PRT0875,901,32.25,29057.25
POL066305,PO007458,PRT0339,3254,214.33,697429.82
POL066306,PO017155,PRT0416,2279,18.2,41477.8
POL066307,PO001268,PRT0522,3721,161.77,601946.17
POL066308,PO008851,PRT0460,4922,12.7,62509.4
POL066309,PO002961,PRT0550,3181,20.43,64987.83
POL066310,PO010450,PRT0032,3682,439.83,1619454.06
POL066311,PO013151,PRT0265,4114,27.06,111324.84
POL066312,PO013380,PRT0987,98,110.25,10804.5
POL066313,PO017416,PRT0584,1361,203.68,277208.48
POL066314,PO012600,PRT0107,2216,149.75,331846.0
POL066315,PO008943,PRT0819,2232,35.37,78945.84
POL066316,PO004376,PRT0547,2138,228.0,487464.0
POL066317,PO015194,PRT0537,338,16.64,5624.32
POL066318,PO015170,PRT0247,3798,22.65,86024.7
POL066319,PO019266,PRT0505,1945,57.18,111215.1
POL066320,PO014732,PRT0545,3735,4.58,17106.3
POL066321,PO013821,PRT0640,4925,50.76,249993.0
POL066322,PO011005,PRT0585,3883,110.61,429498.63
POL066323,PO008041,PRT0021,3195,106.97,341769.15
POL066324,PO016527,PRT0521,4473,8.71,38959.83
POL066325,PO010880,PRT0188,1995,131.72,262781.4
POL066326,PO001221,PRT0420,838,126.84,106291.92
POL066327,PO005291,PRT0248,3264,19.64,64104.96
POL066328,PO019771,PRT0696,2445,25.85,63203.25
POL066329,PO007962,PRT0411,124,225.42,27952.08
POL066330,PO010291,PRT0695,2937,53.22,156307.14
POL066331,PO014674,PRT0452,1578,352.81,556734.18
POL066332,PO018849,PRT0902,605,76.65,46373.25
POL066333,PO010248,PRT0430,4110,22.99,94488.9
POL066334,PO010052,PRT0187,2487,48.36,120271.32
POL066335,PO018627,PRT0863,4029,444.91,1792542.39
POL066336,PO002014,PRT0336,3931,29.44,115728.64
POL066337,PO019483,PRT0543,599,50.59,30303.41
POL066338,PO009565,PRT0277,1474,157.88,232715.12
POL066339,PO001069,PRT0724,3784,60.02,227115.68
POL066340,PO019886,PRT0886,3673,145.09,532915.57
POL066341,PO003535,PRT0811,2055,85.44,175579.2
POL066342,PO011049,PRT0837,4842,114.48,554312.16
POL066343,PO010468,PRT0092,2854,71.87,205116.98
POL066344,PO017975,PRT0392,971,124.65,121035.15
POL066345,PO001122,PRT0829,1988,23.66,47036.08
POL066346,PO014920,PRT0131,3562,9.58,34123.96
POL066347,PO018724,PRT0322,3040,53.31,162062.4
POL066348,PO015546,PRT0533,2373,31.41,74535.93
POL066349,PO011498,PRT0491,3272,106.46,348337.12
POL066350,PO007129,PRT0415,4190,43.2,181008.0
POL066351,PO002821,PRT0847,455,104.85,47706.75
POL066352,PO002875,PRT0940,3652,46.86,171132.72
POL066353,PO005110,PRT0718,4424,37.35,165236.4
POL066354,PO010446,PRT0411,53,225.42,11947.26
POL066355,PO013438,PRT0795,2296,13.95,32029.2
POL066356,PO019754,PRT0854,3235,85.73,277336.55
POL066357,PO001172,PRT0392,4714,124.65,587600.1
POL066358,PO006796,PRT0508,1186,16.59,19675.74
POL066359,PO005785,PRT0311,3087,27.82,85880.34
