KPI_ID,SupplierID,Month,TotalReceived,TotalDefective,PPM,OnTimeDeliveryRate,AverageInspectionScore,ScrapCost,OpenCARCount,SupplierQualityScore,RiskLevel
KPI002167,SUP004,2025-12-01,32572,16,491.22,63.16,94.91,356.73,10,74.09,High
KPI002168,SUP011,2025-03-01,23418,42,1793.49,71.43,92.36,2168.52,18,73.0,High
KPI002169,SUP073,2026-05-01,21350,37,1733.02,72.22,91.71,1886.07,12,74.3,High
KPI002170,SUP055,2026-04-01,24395,15,614.88,66.67,94.39,725.84,11,75.57,Medium
KPI002171,SUP084,2026-06-01,33834,20,591.12,81.82,93.89,831.63,14,80.49,Medium
KPI002172,SUP085,2025-03-01,10281,6,583.6,85.71,95.42,189.06,11,83.53,Medium
KPI002173,SUP031,2025-08-01,25209,1,39.67,80.0,96.96,31.51,6,89.38,Medium
KPI002174,SUP037,2026-05-01,25820,7,271.11,73.33,96.26,220.57,8,85.66,Medium
KPI002175,SUP034,2025-12-01,20224,12,593.35,50.0,94.95,526.66,19,70.69,High
KPI002176,SUP072,2025-02-01,30780,17,552.31,50.0,93.68,768.61,10,75.9,Medium
KPI002177,SUP051,2025-02-01,26519,24,905.01,73.33,92.68,570.56,17,72.61,High
KPI002178,SUP018,2026-08-01,8324,1,120.13,25.0,93.04,39.39,16,61.1,High
KPI002179,SUP050,2025-05-01,33715,37,1097.43,76.92,93.84,1060.06,12,78.15,Medium
KPI002180,SUP015,2024-10-01,33026,52,1574.52,55.56,91.47,1008.3,17,72.7,High
KPI002181,SUP062,2024-10-01,23146,9,388.84,58.33,94.05,469.27,8,81.95,Medium
KPI002182,SUP068,2026-05-01,33934,20,589.38,50.0,95.33,283.58,15,70.74,High
KPI002183,SUP046,2025-06-01,18426,7,379.9,87.5,96.69,220.57,15,80.92,Medium
KPI002184,SUP052,2025-02-01,33827,26,768.62,60.87,96.38,567.17,14,77.86,Medium
KPI002185,SUP008,2025-02-01,19359,2,103.31,50.0,96.61,157.55,20,66.02,High
KPI002186,SUP015,2026-05-01,6567,0,0.0,50.0,97.82,0.0,17,74.46,High
KPI002187,SUP091,2025-12-01,14935,0,0.0,66.67,98.13,0.0,12,79.63,Medium
KPI002188,SUP013,2025-01-01,4986,0,0.0,100.0,97.48,0.0,11,90.18,Low
KPI002189,SUP055,2025-06-01,24769,4,161.49,71.43,96.39,189.06,11,77.67,Medium
KPI002190,SUP056,2026-01-01,34787,31,891.14,58.82,93.62,1237.87,10,73.14,High
KPI002191,SUP064,2025-03-01,35431,26,733.82,66.67,92.8,994.8,10,77.85,Medium
KPI002192,SUP047,2024-11-01,24107,31,1285.93,52.94,93.99,885.64,8,72.35,High
KPI002193,SUP075,2026-02-01,24789,14,564.77,88.24,93.77,629.07,15,79.66,Medium
KPI002194,SUP008,2025-05-01,11842,0,0.0,25.0,96.7,0.0,20,59.98,Critical
KPI002195,SUP030,2024-09-01,25877,11,425.09,78.57,94.46,621.19,12,81.61,Medium
KPI002196,SUP098,2026-06-01,34869,25,716.97,61.11,95.76,427.63,5,83.7,Medium
KPI002197,SUP032,2025-05-01,7779,15,1928.27,44.44,93.08,626.81,11,67.61,High
KPI002198,SUP063,2024-10-01,25925,3,115.72,78.57,94.38,94.53,19,76.99,Medium
KPI002199,SUP095,2025-02-01,10130,6,592.3,14.29,92.68,78.78,11,67.08,High
KPI002200,SUP100,2026-03-01,32749,18,549.64,77.78,95.98,613.31,9,85.82,Medium
KPI002201,SUP023,2025-02-01,14859,17,1144.09,50.0,93.61,247.58,13,71.24,High
KPI002202,SUP010,2026-03-01,25341,15,591.93,78.57,93.6,963.28,9,83.88,Medium
KPI002203,SUP035,2026-07-01,24863,33,1327.27,55.56,92.42,1955.83,10,73.55,High
KPI002204,SUP079,2024-10-01,16086,4,248.66,40.0,96.3,183.43,15,70.52,High
KPI002205,SUP089,2026-07-01,25274,14,553.93,50.0,93.87,409.63,15,72.62,High
KPI002206,SUP031,2025-05-01,11929,15,1257.44,66.67,95.07,566.04,6,83.61,Medium
KPI002207,SUP085,2025-07-01,9418,4,424.72,60.0,94.59,133.92,11,77.42,Medium
KPI002208,SUP079,2025-10-01,21880,20,914.08,65.0,94.44,480.52,15,75.44,Medium
KPI002209,SUP097,2024-08-01,27219,0,0.0,64.71,97.19,0.0,11,76.44,Medium
KPI002210,SUP053,2025-01-01,15141,6,396.28,90.0,95.43,63.02,13,81.39,Medium
KPI002211,SUP078,2025-10-01,14865,7,470.9,80.0,95.39,270.08,19,74.72,High
KPI002212,SUP045,2026-02-01,10893,4,367.21,37.5,94.64,110.28,14,70.23,High
KPI002213,SUP074,2025-11-01,14573,5,343.1,66.67,96.21,157.55,15,79.32,Medium
KPI002214,SUP097,2026-02-01,25722,15,583.16,82.35,94.97,1008.3,11,79.68,Medium
KPI002215,SUP004,2025-09-01,23739,17,716.12,76.47,95.26,348.86,10,76.97,Medium
KPI002216,SUP036,2025-09-01,19036,12,630.38,75.0,96.24,378.11,22,76.19,Medium
KPI002217,SUP090,2025-06-01,7072,1,141.4,77.78,96.47,39.39,12,79.56,Medium
KPI002218,SUP056,2026-03-01,22291,25,1121.53,69.23,93.51,459.14,10,75.28,Medium
KPI002219,SUP042,2024-11-01,25834,6,232.25,56.25,97.21,126.04,17,73.44,High
KPI002220,SUP071,2025-10-01,12815,19,1482.64,100.0,93.28,220.57,9,81.95,Medium
KPI002221,SUP023,2025-03-01,11414,3,262.84,42.86,95.05,256.58,13,71.22,High
KPI002222,SUP080,2025-12-01,18688,12,642.12,58.33,93.59,373.62,11,74.69,High
KPI002223,SUP016,2025-01-01,23219,30,1292.05,58.82,90.99,1044.32,26,71.66,High
KPI002224,SUP063,2025-09-01,15935,16,1004.08,83.33,94.0,378.11,19,76.4,Medium
KPI002225,SUP068,2024-10-01,15958,3,187.99,100.0,95.25,183.43,15,84.04,Medium
KPI002226,SUP083,2024-07-01,4762,0,0.0,100.0,98.5,0.0,14,88.46,Medium
KPI002227,SUP077,2025-01-01,10159,10,984.35,71.43,94.66,385.99,20,70.22,High
KPI002228,SUP041,2025-07-01,9053,11,1215.07,80.0,92.27,409.63,21,72.25,High
KPI002229,SUP076,2026-04-01,26258,7,266.59,68.75,95.48,204.82,13,79.55,Medium
KPI002230,SUP088,2026-01-01,26506,20,754.55,60.0,95.78,441.14,16,75.71,Medium
KPI002231,SUP043,2025-10-01,35671,6,168.2,55.56,96.03,450.13,10,78.02,Medium
KPI002232,SUP034,2024-09-01,18167,14,770.63,42.86,94.08,971.16,19,68.55,High
KPI002233,SUP073,2024-12-01,34344,24,698.81,86.67,94.97,530.03,12,79.98,Medium
KPI002234,SUP057,2026-07-01,19975,13,650.81,46.15,96.25,459.13,18,66.6,High
KPI002235,SUP020,2025-04-01,25762,7,271.72,50.0,94.84,157.55,14,69.25,High
KPI002236,SUP049,2026-07-01,4522,5,1105.71,100.0,94.55,31.51,9,87.81,Medium
KPI002237,SUP059,2025-10-01,28501,20,701.73,52.38,92.71,608.82,14,69.67,High
KPI002238,SUP012,2024-09-01,42817,26,607.24,61.54,94.3,642.57,18,69.99,High
KPI002239,SUP021,2026-06-01,16711,2,119.68,75.0,94.64,70.9,9,80.26,Medium
KPI002240,SUP064,2026-07-01,2722,5,1836.88,50.0,92.4,157.55,10,71.48,High
KPI002241,SUP006,2024-10-01,18665,15,803.64,42.86,93.56,459.14,16,68.25,High
KPI002242,SUP072,2026-05-01,27065,2,73.9,44.44,96.75,31.51,10,75.46,Medium
KPI002243,SUP009,2025-09-01,15513,8,515.7,50.0,93.06,414.13,8,77.12,Medium
KPI002244,SUP085,2026-04-01,9983,2,200.34,62.5,97.06,39.39,11,78.5,Medium
KPI002245,SUP025,2025-05-01,25717,12,466.62,81.25,95.23,318.48,11,81.28,Medium
KPI002246,SUP030,2025-02-01,11395,2,175.52,75.0,93.14,63.02,12,81.21,Medium
KPI002247,SUP074,2024-09-01,10150,2,197.04,77.78,96.48,78.78,15,82.39,Medium
KPI002248,SUP096,2026-01-01,15989,3,187.63,50.0,96.31,110.28,9,75.46,Medium
KPI002249,SUP011,2025-07-01,16670,10,599.88,50.0,96.42,63.02,18,70.03,High
KPI002250,SUP097,2025-07-01,19648,16,814.33,60.0,92.59,259.96,11,73.63,High
KPI002251,SUP094,2025-06-01,31819,19,597.13,60.0,96.04,841.76,13,78.21,Medium
KPI002252,SUP082,2025-03-01,18909,1,52.88,84.62,96.97,31.51,22,78.79,Medium
KPI002253,SUP007,2024-10-01,11595,20,1724.88,60.0,90.37,1165.85,12,76.23,Medium
KPI002254,SUP088,2025-09-01,9415,7,743.49,50.0,93.58,189.06,16,73.23,High
KPI002255,SUP009,2026-06-01,9334,0,0.0,83.33,97.05,0.0,8,86.48,Medium
KPI002256,SUP055,2026-02-01,2828,3,1060.82,75.0,91.76,63.02,11,76.76,Medium
KPI002257,SUP051,2024-07-01,7219,1,138.52,50.0,93.19,112.53,17,68.31,High
KPI002258,SUP004,2026-07-01,15558,3,192.83,75.0,95.38,78.78,10,77.65,Medium
KPI002259,SUP027,2025-11-01,10348,15,1449.56,100.0,91.38,441.13,13,81.12,Medium
KPI002260,SUP094,2024-10-01,5416,0,0.0,66.67,97.22,0.0,13,81.07,Medium
KPI002261,SUP042,2025-08-01,20122,11,546.67,58.82,96.64,717.96,17,73.45,High
KPI002262,SUP079,2024-11-01,31821,13,408.54,92.86,94.6,732.6,15,83.41,Medium
KPI002263,SUP047,2026-04-01,5524,10,1810.28,60.0,90.42,526.65,8,73.07,High
KPI002264,SUP054,2025-07-01,8200,5,609.76,60.0,96.05,126.04,16,74.43,High
KPI002265,SUP001,2025-08-01,33215,45,1354.81,70.0,92.81,1792.66,20,68.57,High
KPI002266,SUP071,2026-07-01,19682,38,1930.7,7.69,91.96,923.9,9,57.97,Critical
KPI002267,SUP079,2025-12-01,29959,43,1435.29,64.29,94.28,792.24,15,74.22,High
KPI002268,SUP011,2025-09-01,17193,3,174.49,40.0,94.52,382.61,18,68.38,High
KPI002269,SUP047,2025-04-01,15478,3,193.82,62.5,93.81,279.09,8,76.92,Medium
KPI002270,SUP053,2025-07-01,676,0,0.0,100.0,96.11,0.0,13,84.68,Medium
KPI002271,SUP067,2024-08-01,22189,5,225.34,66.67,96.37,288.09,17,70.13,High
KPI002272,SUP060,2025-06-01,25320,0,0.0,71.43,97.36,0.0,13,78.59,Medium
KPI002273,SUP054,2025-10-01,31051,2,64.41,70.59,97.23,63.02,16,78.17,Medium
KPI002274,SUP039,2025-10-01,25651,11,428.83,77.78,93.71,427.63,18,72.14,High
KPI002275,SUP056,2025-09-01,13820,3,217.08,50.0,94.39,189.06,10,72.28,High
KPI002276,SUP032,2024-11-01,26822,3,111.85,56.25,95.46,144.04,11,74.2,High
KPI002277,SUP050,2024-07-01,8546,7,819.1,50.0,91.46,151.92,12,71.97,High
KPI002278,SUP057,2026-08-01,1328,0,0.0,0.0,99.55,0.0,18,56.37,Critical
KPI002279,SUP016,2026-04-01,41584,19,456.91,70.0,95.55,814.74,26,76.13,Medium
KPI002280,SUP052,2025-11-01,26948,6,222.65,57.14,96.82,358.98,14,78.02,Medium
KPI002281,SUP058,2026-07-01,24524,20,815.53,45.0,94.2,713.46,11,67.66,High
KPI002282,SUP049,2025-07-01,32799,24,731.73,68.42,93.76,1527.08,9,80.67,Medium
KPI002283,SUP071,2024-11-01,14221,9,632.87,88.89,94.13,342.11,9,80.87,Medium
KPI002284,SUP072,2026-06-01,7448,2,268.53,60.0,94.21,31.51,10,78.96,Medium
KPI002285,SUP057,2024-08-01,5857,13,2219.57,40.0,93.29,611.06,18,61.93,High
KPI002286,SUP005,2026-03-01,11023,7,635.04,60.0,92.86,850.75,16,70.75,High
KPI002287,SUP098,2024-10-01,5645,5,885.74,33.33,95.12,94.53,5,76.42,Medium
KPI002288,SUP039,2026-05-01,18343,0,0.0,44.44,97.55,0.0,18,64.66,High
KPI002289,SUP047,2025-01-01,40537,19,468.71,83.33,94.37,950.91,8,81.58,Medium
KPI002290,SUP077,2024-07-01,10403,0,0.0,25.0,96.62,0.0,20,60.58,High
KPI002291,SUP026,2026-03-01,8627,2,231.83,75.0,96.89,63.02,8,80.25,Medium
KPI002292,SUP036,2025-06-01,9050,8,883.98,50.0,91.81,521.03,22,69.43,High
KPI002293,SUP064,2025-04-01,14644,33,2253.48,62.5,93.74,1072.45,10,73.77,High
KPI002294,SUP027,2025-08-01,14965,0,0.0,83.33,96.88,0.0,13,79.86,Medium
KPI002295,SUP045,2025-04-01,21267,10,470.21,58.33,94.88,220.57,14,75.23,Medium
KPI002296,SUP093,2025-03-01,26009,21,807.41,80.0,95.19,577.29,12,81.49,Medium
KPI002297,SUP083,2026-03-01,21350,24,1124.12,64.29,92.7,909.28,14,77.28,Medium
KPI002298,SUP034,2024-11-01,20720,10,482.63,40.0,95.98,315.09,19,68.41,High
KPI002299,SUP088,2026-02-01,11090,12,1082.06,54.55,92.13,315.09,16,73.69,High
KPI002300,SUP062,2026-02-01,17700,3,169.49,100.0,96.53,94.53,8,92.81,Low
KPI002301,SUP028,2026-01-01,11465,1,87.22,42.86,97.81,31.51,11,76.8,Medium
KPI002302,SUP089,2025-02-01,30597,5,163.41,70.0,96.77,295.97,15,78.4,Medium
KPI002303,SUP095,2026-03-01,14270,53,3714.09,72.73,90.82,2638.92,11,75.44,Medium
KPI002304,SUP064,2026-03-01,26233,15,571.8,40.0,95.8,811.37,10,71.51,High
KPI002305,SUP098,2025-10-01,18549,1,53.91,66.67,95.33,39.39,5,86.42,Medium
KPI002306,SUP083,2025-03-01,15434,10,647.92,71.43,93.25,459.14,14,80.02,Medium
KPI002307,SUP023,2025-11-01,41197,9,218.46,80.0,96.68,294.85,13,80.59,Medium
KPI002308,SUP048,2026-02-01,28344,7,246.97,40.0,95.85,614.43,13,70.47,High
KPI002309,SUP046,2025-07-01,10594,11,1038.32,57.14,95.23,315.09,15,72.01,High
KPI002310,SUP060,2026-01-01,11640,12,1030.93,44.44,94.63,1017.31,13,69.78,High
KPI002311,SUP005,2024-07-01,12505,5,399.84,57.14,95.79,400.62,16,70.5,High
KPI002312,SUP068,2025-07-01,14856,13,875.07,50.0,96.87,388.24,15,70.17,High
KPI002313,SUP072,2025-07-01,19367,13,671.24,58.33,94.96,882.27,10,77.74,Medium
KPI002314,SUP069,2026-05-01,10564,0,0.0,71.43,96.71,0.0,10,79.18,Medium
KPI002315,SUP043,2025-11-01,18894,12,635.12,75.0,96.17,498.53,10,81.94,Medium
KPI002316,SUP066,2026-04-01,14406,7,485.91,64.29,95.94,220.57,14,77.01,Medium
KPI002317,SUP059,2024-12-01,36404,8,219.76,63.16,94.85,259.96,14,73.33,High
KPI002318,SUP022,2025-07-01,12754,10,784.07,33.33,95.66,310.59,16,68.89,High
KPI002319,SUP042,2025-03-01,8906,5,561.42,50.0,92.32,301.59,17,71.22,High
KPI002320,SUP019,2026-06-01,28923,19,656.92,75.0,95.55,1192.86,10,78.58,Medium
KPI002321,SUP045,2025-02-01,28283,34,1202.14,58.82,95.05,1233.37,14,73.89,High
KPI002322,SUP080,2025-09-01,3848,0,0.0,33.33,98.6,0.0,11,69.73,High
KPI002323,SUP078,2026-04-01,15927,3,188.36,37.5,95.01,94.53,19,64.66,High
KPI002324,SUP048,2024-11-01,24103,24,995.73,42.86,93.46,993.68,13,69.69,High
KPI002325,SUP046,2024-11-01,13923,37,2657.47,50.0,90.96,561.55,15,66.99,High
KPI002326,SUP098,2025-09-01,31231,11,352.21,61.11,95.32,396.12,5,84.43,Medium
KPI002327,SUP060,2026-07-01,30652,18,587.24,62.5,94.22,315.1,13,75.18,Medium
KPI002328,SUP076,2025-01-01,29913,4,133.72,81.25,95.91,94.53,13,82.95,Medium
KPI002329,SUP047,2026-07-01,24836,1,40.26,57.14,97.28,112.53,8,75.89,Medium
KPI002330,SUP013,2024-09-01,18503,7,378.32,60.0,94.77,479.39,11,79.42,Medium
KPI002331,SUP066,2025-09-01,6813,11,1614.56,75.0,95.5,252.07,14,77.43,Medium
KPI002332,SUP007,2025-06-01,24330,10,411.02,50.0,94.68,247.58,12,76.35,Medium
KPI002333,SUP086,2026-02-01,9522,1,105.02,66.67,96.05,31.51,11,77.06,Medium
KPI002334,SUP027,2024-07-01,8638,0,0.0,100.0,97.26,0.0,13,84.02,Medium
KPI002335,SUP069,2025-04-01,15081,0,0.0,44.44,97.35,0.0,10,72.43,High
KPI002336,SUP013,2024-12-01,16269,3,184.4,66.67,96.82,94.53,11,81.48,Medium
KPI002337,SUP059,2026-03-01,23776,33,1387.95,69.23,94.96,2444.22,14,72.51,High
KPI002338,SUP014,2025-12-01,33543,12,357.75,37.5,94.73,769.72,14,65.55,High
KPI002339,SUP094,2026-08-01,4663,1,214.45,0.0,96.34,157.55,13,63.98,High
KPI002340,SUP068,2026-03-01,10885,6,551.22,62.5,94.42,157.55,15,73.94,High
KPI002341,SUP041,2026-06-01,21519,4,185.88,18.18,96.06,126.04,21,58.86,Critical
KPI002342,SUP099,2025-06-01,9879,0,0.0,100.0,97.53,0.0,22,76.42,Medium
KPI002343,SUP080,2026-01-01,10680,1,93.63,60.0,95.31,39.39,11,76.21,Medium
KPI002344,SUP058,2025-02-01,23620,13,550.38,69.23,96.37,599.81,11,74.25,High
KPI002345,SUP094,2024-09-01,15188,1,65.84,71.43,95.77,31.51,13,82.13,Medium
KPI002346,SUP078,2025-03-01,17554,14,797.54,41.67,95.18,561.55,19,64.48,High
KPI002347,SUP100,2025-03-01,3681,2,543.33,66.67,95.03,70.9,9,83.05,Medium
KPI002348,SUP080,2025-11-01,22771,12,526.99,64.29,96.06,540.17,11,76.41,Medium
KPI002349,SUP020,2026-07-01,7316,0,0.0,100.0,97.13,0.0,14,82.29,Medium
KPI002350,SUP073,2025-06-01,13603,17,1249.72,81.82,93.97,594.19,12,77.67,Medium
KPI002351,SUP081,2025-01-01,17703,20,1129.75,54.55,92.72,1063.44,9,76.34,Medium
KPI002352,SUP005,2026-04-01,14312,22,1537.17,50.0,94.0,315.09,16,66.44,High
KPI002353,SUP044,2026-08-01,1854,10,5393.74,100.0,82.12,157.55,9,75.4,Medium
KPI002354,SUP091,2024-08-01,43479,18,413.99,70.83,93.52,975.67,12,79.84,Medium
KPI002355,SUP031,2025-06-01,7229,1,138.33,0.0,94.24,31.51,6,69.18,High
KPI002356,SUP053,2026-07-01,32655,23,704.33,50.0,95.12,863.13,13,70.77,High
KPI002357,SUP075,2026-08-01,2838,1,352.36,0.0,94.17,31.51,15,58.03,Critical
KPI002358,SUP100,2024-09-01,11940,16,1340.03,60.0,93.46,157.55,9,79.79,Medium
KPI002359,SUP003,2025-12-01,21892,17,776.54,81.82,96.04,252.08,11,80.85,Medium
KPI002360,SUP100,2025-05-01,8535,12,1405.98,66.67,92.81,228.45,9,81.33,Medium
KPI002361,SUP068,2025-06-01,11073,3,270.93,57.14,93.69,175.55,15,73.16,High
KPI002362,SUP010,2025-04-01,8020,10,1246.88,66.67,94.35,382.62,9,79.6,Medium
KPI002363,SUP085,2026-01-01,13918,11,790.34,85.71,94.26,641.44,11,83.12,Medium
KPI002364,SUP094,2026-05-01,31196,6,192.33,82.35,94.43,196.94,13,84.61,Medium
KPI002365,SUP055,2025-01-01,6595,2,303.26,25.0,93.08,63.02,11,65.78,High
KPI002366,SUP046,2025-12-01,14539,2,137.56,71.43,96.31,212.69,15,77.39,Medium
KPI002367,SUP092,2024-09-01,14814,6,405.02,45.45,97.02,671.82,10,74.74,High
KPI002368,SUP080,2026-08-01,7344,0,0.0,57.14,97.67,0.0,11,75.68,Medium
KPI002369,SUP046,2026-04-01,20656,4,193.65,91.67,93.6,126.04,15,82.34,Medium
KPI002370,SUP061,2025-09-01,20605,20,970.64,63.64,95.05,378.12,17,72.93,High
KPI002371,SUP016,2024-08-01,27944,10,357.86,72.22,96.35,920.52,26,76.88,Medium
KPI002372,SUP007,2024-08-01,12482,4,320.46,71.43,91.53,133.92,12,81.89,Medium
KPI002373,SUP082,2025-07-01,27250,54,1981.65,60.0,94.13,2276.56,22,68.78,High
KPI002374,SUP091,2025-03-01,26376,29,1099.48,66.67,94.54,740.47,12,77.43,Medium
KPI002375,SUP055,2025-10-01,19138,0,0.0,87.5,97.76,0.0,11,82.01,Medium
KPI002376,SUP001,2024-10-01,5683,1,175.96,80.0,93.6,31.51,20,73.43,High
KPI002377,SUP045,2026-01-01,8707,10,1148.5,100.0,89.12,301.59,14,84.29,Medium
KPI002378,SUP055,2024-07-01,15296,0,0.0,75.0,97.88,0.0,11,78.89,Medium
KPI002379,SUP088,2025-10-01,6059,30,4951.31,60.0,92.05,2159.52,16,67.31,High
KPI002380,SUP036,2024-07-01,13203,16,1211.85,62.5,89.64,378.12,22,71.9,High
KPI002381,SUP033,2024-11-01,19423,10,514.85,50.0,91.54,467.02,16,70.25,High
KPI002382,SUP081,2024-12-01,6658,1,150.2,80.0,95.96,31.51,9,84.67,Medium
KPI002383,SUP003,2025-11-01,6807,1,146.91,60.0,97.32,39.39,11,76.66,Medium
KPI002384,SUP052,2026-03-01,13145,5,380.37,87.5,94.19,157.55,14,85.29,Medium
KPI002385,SUP081,2025-10-01,30600,25,816.99,75.0,95.69,467.02,9,82.08,Medium
KPI002386,SUP033,2024-12-01,10782,12,1112.97,80.0,95.11,378.11,16,76.55,Medium
KPI002387,SUP010,2026-07-01,13252,7,528.22,63.64,96.09,543.54,9,80.28,Medium
KPI002388,SUP057,2026-03-01,25252,15,594.01,66.67,90.8,990.3,18,71.85,High
KPI002389,SUP021,2025-12-01,40538,7,172.68,36.84,95.09,333.1,9,70.62,High
KPI002390,SUP053,2025-04-01,9374,2,213.36,80.0,93.55,63.02,13,79.25,Medium
KPI002391,SUP021,2025-03-01,9747,0,0.0,60.0,97.77,0.0,9,76.75,Medium
KPI002392,SUP079,2024-07-01,2540,0,0.0,66.67,97.59,0.0,15,77.68,Medium
KPI002393,SUP088,2025-03-01,20848,14,671.53,64.29,92.92,821.49,16,76.95,Medium
KPI002394,SUP100,2026-01-01,17026,1,58.73,80.0,96.44,31.51,9,87.35,Medium
KPI002395,SUP085,2026-06-01,9413,1,106.24,60.0,94.95,31.51,11,78.06,Medium
KPI002396,SUP061,2025-07-01,15854,28,1766.12,58.33,93.22,630.19,17,70.01,High
KPI002397,SUP001,2025-02-01,26139,2,76.51,53.85,96.19,157.55,20,67.09,High
KPI002398,SUP001,2025-04-01,13546,1,73.82,55.56,94.86,31.51,20,67.52,High
KPI002399,SUP091,2025-02-01,43111,32,742.27,89.47,94.85,850.75,12,83.84,Medium
KPI002400,SUP041,2025-08-01,7544,12,1590.67,71.43,92.38,404.0,21,69.36,High
KPI002401,SUP041,2026-07-01,9601,14,1458.18,50.0,92.72,259.96,21,64.27,High
KPI002402,SUP010,2024-10-01,10491,2,190.64,75.0,95.76,63.02,9,83.79,Medium
KPI002403,SUP015,2025-09-01,8104,2,246.79,100.0,96.47,63.02,17,86.46,Medium
KPI002404,SUP024,2024-08-01,5545,10,1803.43,100.0,94.04,157.55,16,80.22,Medium
KPI002405,SUP048,2026-07-01,11137,6,538.74,55.56,91.13,196.94,13,73.78,High
KPI002406,SUP093,2026-03-01,6391,2,312.94,25.0,95.38,144.04,12,68.73,High
KPI002407,SUP043,2024-07-01,1052,0,0.0,0.0,99.51,0.0,10,64.46,High
KPI002408,SUP023,2026-08-01,4364,0,0.0,100.0,99.37,0.0,13,86.03,Medium
KPI002409,SUP097,2024-12-01,19932,2,100.34,72.73,95.43,70.9,11,78.24,Medium
KPI002410,SUP011,2026-06-01,31428,8,254.55,87.5,95.69,622.31,18,80.09,Medium
KPI002411,SUP048,2024-08-01,9922,2,201.57,66.67,96.91,31.51,13,77.23,Medium
KPI002412,SUP065,2025-04-01,10765,18,1672.09,60.0,91.05,346.61,11,72.14,High
KPI002413,SUP058,2024-07-01,14709,2,135.97,50.0,94.89,144.04,11,70.27,High
KPI002414,SUP034,2025-07-01,7122,0,0.0,87.5,97.25,0.0,19,81.25,Medium
KPI002415,SUP051,2025-08-01,22905,18,785.85,92.31,92.47,467.02,17,77.6,Medium
KPI002416,SUP026,2026-02-01,5245,0,0.0,0.0,97.07,0.0,8,61.97,High
KPI002417,SUP055,2025-08-01,32318,12,371.31,68.75,96.5,346.6,11,76.58,Medium
KPI002418,SUP010,2025-06-01,7156,0,0.0,62.5,97.84,0.0,9,81.05,Medium
KPI002419,SUP099,2025-10-01,14074,0,0.0,50.0,97.7,0.0,22,63.92,High
KPI002420,SUP034,2025-04-01,3214,12,3733.67,50.0,90.67,340.98,19,64.41,High
KPI002421,SUP077,2026-04-01,31196,36,1153.99,61.9,94.84,645.95,20,67.5,High
KPI002422,SUP077,2025-06-01,25925,11,424.3,50.0,93.71,157.55,20,65.98,High
KPI002423,SUP056,2026-07-01,8851,1,112.98,50.0,97.46,39.39,10,72.49,High
KPI002424,SUP077,2025-12-01,12131,2,164.87,50.0,95.19,225.07,20,66.5,High
KPI002425,SUP086,2024-12-01,18658,10,535.96,88.89,97.18,388.24,11,81.75,Medium
KPI002426,SUP091,2025-11-01,19612,20,1019.78,35.71,95.13,351.11,12,69.85,High
KPI002427,SUP013,2026-04-01,7093,0,0.0,25.0,98.29,0.0,11,71.43,High
KPI002428,SUP093,2025-06-01,7258,5,688.9,50.0,96.25,175.55,12,74.23,High
KPI002429,SUP037,2025-02-01,20010,12,599.7,41.67,92.36,427.63,8,77.09,Medium
KPI002430,SUP084,2025-11-01,5740,5,871.08,80.0,93.93,264.45,14,79.48,Medium
KPI002431,SUP071,2024-07-01,7652,7,914.79,42.86,92.19,346.61,9,68.8,High
KPI002432,SUP090,2026-08-01,6659,8,1201.38,0.0,88.51,126.04,12,57.99,Critical
KPI002433,SUP045,2024-07-01,9453,1,105.79,100.0,95.72,31.51,14,86.38,Medium
KPI002434,SUP052,2026-07-01,12438,1,80.4,42.86,96.3,31.51,14,74.73,High
KPI002435,SUP012,2024-07-01,15346,41,2671.71,75.0,94.05,850.76,18,69.23,High
KPI002436,SUP072,2024-07-01,1615,1,619.2,100.0,90.52,31.51,10,88.26,Medium
KPI002437,SUP027,2026-04-01,12718,10,786.29,50.0,89.34,283.59,13,69.95,High
KPI002438,SUP063,2024-07-01,13325,0,0.0,71.43,96.87,0.0,19,75.44,Medium
KPI002439,SUP069,2024-08-01,13325,1,75.05,77.78,95.9,31.51,10,80.62,Medium
KPI002440,SUP030,2024-07-01,5713,6,1050.24,75.0,94.64,489.52,12,79.46,Medium
KPI002441,SUP072,2026-02-01,7193,0,0.0,83.33,98.06,0.0,10,85.33,Medium
KPI002442,SUP087,2025-04-01,26093,17,651.52,87.5,95.11,535.67,15,82.98,Medium
KPI002443,SUP049,2024-07-01,6375,2,313.73,100.0,94.06,63.02,9,89.4,Medium
KPI002444,SUP034,2026-07-01,11757,0,0.0,100.0,97.02,0.0,19,84.37,Medium
KPI002445,SUP055,2026-08-01,1483,0,0.0,100.0,96.23,0.0,11,85.14,Medium
KPI002446,SUP024,2025-03-01,12881,5,388.17,75.0,96.99,157.55,16,76.8,Medium
KPI002447,SUP012,2025-10-01,8839,12,1357.62,62.5,95.31,189.06,18,68.73,High
KPI002448,SUP066,2025-03-01,16058,5,311.37,60.0,95.62,288.09,14,76.28,Medium
KPI002449,SUP005,2025-04-01,30520,2,65.53,78.57,96.28,31.51,16,76.53,Medium
KPI002450,SUP014,2026-05-01,25400,14,551.18,73.33,95.54,165.43,14,74.12,High
KPI002451,SUP034,2026-01-01,783,0,0.0,100.0,96.58,0.0,19,84.37,Medium
KPI002452,SUP066,2026-05-01,27375,17,621.0,71.43,95.5,373.62,14,78.52,Medium
KPI002453,SUP060,2025-11-01,8345,2,239.66,66.67,94.82,63.02,13,76.92,Medium
