PO_ID,SupplierID,PlantID,OrderDate,DueDate,POStatus,TotalAmount
PO015809,SUP049,PLT005,2026-04-08,2026-04-16,Open,796926.02
PO015810,SUP082,PLT003,2025-12-22,2026-02-02,Closed,82035.83
PO015811,SUP076,PLT005,2025-03-13,2025-03-27,Closed,434328.3
PO015812,SUP007,PLT002,2025-06-13,2025-06-29,Closed,1381582.01
PO015813,SUP011,PLT001,2024-07-21,2024-08-29,Closed,868457.38
PO015814,SUP067,PLT003,2026-05-11,2026-05-18,Closed,834645.78
PO015815,SUP075,PLT001,2024-07-26,2024-08-15,Cancelled,867873.88
PO015816,SUP075,PLT006,2024-09-13,2024-09-25,Closed,1633085.92
PO015817,SUP090,PLT006,2025-12-26,2026-01-06,Closed,488977.65
PO015818,SUP032,PLT002,2025-11-01,2025-12-04,Open,1561901.43
PO015819,SUP001,PLT004,2025-07-30,2025-08-27,Closed,1662379.8
PO015820,SUP074,PLT003,2024-09-19,2024-10-13,Open,265820.45
PO015821,SUP037,PLT002,2026-03-23,2026-04-17,Closed,1526982.65
PO015822,SUP057,PLT001,2025-09-21,2025-10-08,Closed,1653040.56
PO015823,SUP022,PLT005,2024-10-17,2024-11-30,Closed,682085.53
PO015824,SUP019,PLT006,2025-01-16,2025-01-23,Closed,457654.14
PO015825,SUP098,PLT001,2024-07-15,2024-08-07,Closed,2123162.16
PO015826,SUP012,PLT006,2025-07-16,2025-08-18,Closed,1163484.45
PO015827,SUP088,PLT004,2026-05-06,2026-05-26,Closed,4532549.95
PO015828,SUP008,PLT005,2025-03-12,2025-04-05,Closed,2727888.3
PO015829,SUP015,PLT006,2025-03-10,2025-04-07,Closed,205926.94
PO015830,SUP017,PLT002,2024-12-15,2025-01-05,Closed,505824.41
PO015831,SUP063,PLT001,2025-12-16,2026-01-04,Delayed,469003.73
PO015832,SUP062,PLT006,2026-04-28,2026-05-25,Closed,795673.21
PO015833,SUP005,PLT002,2025-09-18,2025-09-29,Closed,339125.01
PO015834,SUP023,PLT004,2025-09-07,2025-09-24,Closed,311385.93
PO015835,SUP077,PLT003,2025-07-29,2025-08-26,Open,841196.83
PO015836,SUP017,PLT003,2025-06-11,2025-07-08,Delayed,1573628.34
PO015837,SUP027,PLT005,2025-07-26,2025-09-05,Closed,1157700.22
PO015838,SUP030,PLT003,2025-04-23,2025-05-27,Closed,83125.38
PO015839,SUP016,PLT004,2026-03-29,2026-04-09,Closed,785002.55
PO015840,SUP092,PLT004,2024-10-12,2024-11-05,Closed,544961.09
PO015841,SUP036,PLT004,2024-06-30,2024-08-08,Open,794000.99
PO015842,SUP022,PLT006,2026-03-01,2026-03-20,Delayed,1059774.35
PO015843,SUP013,PLT001,2025-11-04,2025-11-14,Closed,806161.67
PO015844,SUP084,PLT001,2025-12-10,2026-01-24,Delayed,1175684.84
PO015845,SUP099,PLT006,2025-12-03,2026-01-12,Closed,1360538.81
PO015846,SUP013,PLT005,2025-09-09,2025-09-23,Closed,1880158.14
PO015847,SUP016,PLT001,2024-07-03,2024-07-15,Open,108320.9
PO015848,SUP006,PLT002,2024-08-28,2024-09-28,Closed,514099.04
PO015849,SUP032,PLT003,2025-05-21,2025-06-20,Closed,210692.64
PO015850,SUP051,PLT005,2025-08-12,2025-09-25,Closed,1264330.86
PO015851,SUP002,PLT001,2026-05-30,2026-07-13,Closed,137010.9
PO015852,SUP069,PLT001,2026-03-20,2026-03-30,Closed,721744.95
PO015853,SUP044,PLT004,2025-04-24,2025-05-16,Closed,747267.76
PO015854,SUP052,PLT004,2024-12-24,2025-01-05,Closed,167787.12
PO015855,SUP007,PLT002,2024-07-30,2024-08-31,Closed,1840153.89
PO015856,SUP072,PLT005,2026-02-25,2026-03-29,Closed,870005.88
PO015857,SUP082,PLT005,2026-05-05,2026-06-14,Closed,353029.06
PO015858,SUP066,PLT006,2025-11-19,2025-12-25,Closed,1062608.04
PO015859,SUP070,PLT001,2026-03-26,2026-04-07,Closed,475277.37
PO015860,SUP069,PLT002,2026-02-12,2026-03-03,Closed,419926.33
PO015861,SUP096,PLT001,2025-01-09,2025-02-13,Closed,1941610.15
PO015862,SUP002,PLT006,2025-03-20,2025-04-01,Closed,1011484.8
PO015863,SUP061,PLT002,2024-10-28,2024-11-20,Cancelled,472177.59
PO015864,SUP004,PLT002,2025-11-04,2025-12-16,Cancelled,627466.06
PO015865,SUP013,PLT002,2026-06-08,2026-06-25,Open,959379.92
PO015866,SUP090,PLT003,2025-06-28,2025-07-10,Closed,1606784.16
PO015867,SUP040,PLT006,2026-01-12,2026-01-30,Closed,367475.89
PO015868,SUP095,PLT003,2024-09-06,2024-09-18,Closed,281572.53
PO015869,SUP036,PLT003,2024-08-23,2024-08-31,Closed,893999.54
PO015870,SUP060,PLT005,2026-01-01,2026-02-13,Closed,1885623.77
PO015871,SUP019,PLT003,2025-08-03,2025-08-28,Closed,583428.83
PO015872,SUP039,PLT005,2024-11-05,2024-11-26,Delayed,353440.52
PO015873,SUP098,PLT001,2024-09-15,2024-09-23,Delayed,971321.57
PO015874,SUP058,PLT004,2025-01-26,2025-03-11,Closed,231211.85
PO015875,SUP029,PLT002,2025-04-27,2025-06-11,Closed,337225.55
PO015876,SUP008,PLT003,2025-05-04,2025-05-11,Open,1541378.12
PO015877,SUP012,PLT006,2024-08-29,2024-09-28,Open,26405.12
PO015878,SUP028,PLT001,2026-01-03,2026-01-12,Closed,242944.44
PO015879,SUP050,PLT001,2025-01-31,2025-03-03,Closed,378015.17
PO015880,SUP090,PLT001,2024-10-21,2024-11-21,Closed,1136006.93
PO015881,SUP072,PLT006,2024-12-26,2025-01-27,Closed,1239928.55
PO015882,SUP040,PLT006,2026-03-04,2026-04-06,Closed,391008.06
PO015883,SUP083,PLT001,2024-07-03,2024-07-18,Delayed,1144411.33
PO015884,SUP063,PLT002,2024-08-09,2024-09-18,Closed,365749.2
PO015885,SUP010,PLT005,2026-02-11,2026-03-23,Open,1637212.88
PO015886,SUP074,PLT004,2025-10-11,2025-11-11,Closed,22308.0
PO015887,SUP100,PLT003,2025-08-26,2025-09-16,Closed,1095614.38
PO015888,SUP008,PLT003,2025-06-04,2025-06-27,Closed,2338867.05
PO015889,SUP040,PLT004,2024-12-05,2024-12-21,Closed,142947.9
PO015890,SUP011,PLT002,2026-03-27,2026-04-13,Closed,864936.83
PO015891,SUP026,PLT006,2024-12-03,2025-01-05,Delayed,272411.02
PO015892,SUP004,PLT006,2026-06-06,2026-06-22,Delayed,746000.62
PO015893,SUP053,PLT001,2025-01-27,2025-02-07,Delayed,1565065.98
PO015894,SUP075,PLT006,2025-06-20,2025-07-14,Delayed,351738.67
PO015895,SUP062,PLT006,2025-01-27,2025-02-10,Closed,1314526.81
PO015896,SUP009,PLT005,2025-11-29,2025-12-18,Open,305148.87
PO015897,SUP008,PLT006,2025-03-20,2025-04-24,Closed,915283.14
PO015898,SUP068,PLT004,2025-03-13,2025-04-16,Closed,1062171.43
PO015899,SUP018,PLT001,2026-04-09,2026-05-14,Closed,363698.2
PO015900,SUP072,PLT005,2025-08-23,2025-09-22,Closed,301397.1
PO015901,SUP066,PLT003,2025-03-05,2025-04-03,Closed,275516.1
PO015902,SUP040,PLT004,2025-12-28,2026-01-07,Open,1091068.38
PO015903,SUP089,PLT004,2024-12-01,2024-12-31,Open,1726232.88
PO015904,SUP054,PLT003,2026-01-30,2026-02-16,Closed,1124730.34
PO015905,SUP050,PLT006,2025-04-26,2025-05-25,Closed,441185.74
PO015906,SUP041,PLT004,2025-05-20,2025-06-23,Closed,730798.17
PO015907,SUP013,PLT003,2025-07-22,2025-08-27,Closed,886544.38
PO015908,SUP011,PLT001,2024-08-25,2024-09-08,Open,555397.24
PO015909,SUP003,PLT001,2024-12-23,2025-01-30,Closed,0.0
PO015910,SUP089,PLT003,2024-08-20,2024-08-28,Closed,1647626.06
PO015911,SUP025,PLT003,2025-11-18,2025-12-31,Closed,911683.31
PO015912,SUP081,PLT005,2024-08-18,2024-09-25,Closed,151228.47
PO015913,SUP024,PLT003,2025-10-03,2025-11-05,Closed,349354.11
PO015914,SUP018,PLT003,2025-01-02,2025-01-30,Closed,67914.84
PO015915,SUP045,PLT001,2025-04-27,2025-05-09,Closed,681599.7
PO015916,SUP025,PLT003,2024-07-08,2024-07-30,Closed,2707961.45
PO015917,SUP081,PLT005,2025-08-26,2025-10-10,Closed,1452574.29
PO015918,SUP007,PLT005,2025-01-14,2025-02-24,Closed,647412.75
PO015919,SUP056,PLT006,2026-02-08,2026-03-19,Closed,1332666.45
PO015920,SUP095,PLT002,2025-06-14,2025-07-24,Closed,1000327.82
PO015921,SUP027,PLT003,2026-03-11,2026-04-03,Delayed,86351.12
PO015922,SUP076,PLT005,2026-02-18,2026-03-07,Closed,363780.66
PO015923,SUP070,PLT003,2024-09-18,2024-10-26,Closed,225027.35
PO015924,SUP089,PLT006,2025-11-21,2025-12-05,Open,260728.3
PO015925,SUP029,PLT005,2025-07-31,2025-08-22,Closed,475018.71
PO015926,SUP002,PLT005,2025-06-19,2025-07-09,Open,673080.56
PO015927,SUP007,PLT002,2025-01-31,2025-02-07,Closed,340786.17
PO015928,SUP045,PLT005,2026-04-10,2026-05-13,Closed,1012181.12
PO015929,SUP085,PLT001,2025-02-20,2025-04-04,Open,108474.86
PO015930,SUP006,PLT003,2025-08-04,2025-08-30,Closed,445630.76
PO015931,SUP019,PLT003,2026-05-13,2026-05-20,Closed,1896962.94
PO015932,SUP005,PLT006,2025-01-10,2025-02-17,Closed,360612.4
PO015933,SUP006,PLT005,2024-09-01,2024-10-16,Closed,1563811.97
PO015934,SUP019,PLT006,2025-08-30,2025-09-09,Delayed,1341059.04
PO015935,SUP073,PLT001,2025-04-08,2025-05-23,Closed,1462855.55
PO015936,SUP051,PLT005,2025-05-05,2025-05-24,Closed,331567.6
PO015937,SUP098,PLT005,2025-01-15,2025-03-01,Delayed,569252.52
PO015938,SUP098,PLT002,2026-02-22,2026-04-03,Closed,227103.42
PO015939,SUP035,PLT005,2025-10-26,2025-11-28,Closed,1215125.14
PO015940,SUP049,PLT002,2025-11-09,2025-11-28,Closed,962513.98
PO015941,SUP011,PLT004,2024-11-06,2024-12-09,Closed,564082.9
PO015942,SUP057,PLT006,2025-11-01,2025-12-02,Delayed,556225.76
PO015943,SUP059,PLT006,2024-06-28,2024-07-09,Closed,899906.51
PO015944,SUP077,PLT004,2025-06-10,2025-06-28,Closed,1711273.83
PO015945,SUP091,PLT003,2026-01-09,2026-02-21,Delayed,18122.04
PO015946,SUP089,PLT004,2024-11-29,2024-12-17,Closed,271602.04
PO015947,SUP035,PLT006,2024-11-14,2024-12-13,Closed,164738.16
PO015948,SUP070,PLT005,2026-06-11,2026-07-17,Closed,1917644.26
PO015949,SUP013,PLT006,2024-09-08,2024-10-01,Open,1469170.62
PO015950,SUP021,PLT004,2024-12-11,2025-01-07,Closed,7243.5
PO015951,SUP005,PLT003,2024-12-19,2025-01-25,Open,341210.02
PO015952,SUP061,PLT003,2025-08-22,2025-10-02,Delayed,369763.69
PO015953,SUP042,PLT004,2025-08-30,2025-09-08,Closed,764444.93
PO015954,SUP069,PLT001,2025-04-25,2025-05-20,Closed,0.0
PO015955,SUP069,PLT006,2024-09-23,2024-11-03,Closed,550511.01
PO015956,SUP057,PLT005,2026-05-30,2026-06-30,Delayed,1244922.9
PO015957,SUP004,PLT001,2025-09-16,2025-10-16,Closed,907167.35
PO015958,SUP015,PLT005,2026-04-24,2026-06-06,Closed,15198.96
PO015959,SUP008,PLT004,2025-03-14,2025-04-19,Delayed,679656.12
PO015960,SUP039,PLT002,2024-09-27,2024-10-09,Open,584850.0
PO015961,SUP036,PLT005,2026-03-02,2026-03-24,Closed,1148252.72
PO015962,SUP040,PLT002,2026-04-19,2026-05-30,Closed,226856.04
PO015963,SUP070,PLT006,2025-05-30,2025-06-17,Closed,788049.04
PO015964,SUP040,PLT001,2025-04-12,2025-04-23,Closed,760101.01
PO015965,SUP040,PLT004,2026-05-24,2026-06-11,Closed,847483.5
PO015966,SUP046,PLT004,2025-02-25,2025-03-16,Delayed,825084.03
PO015967,SUP028,PLT004,2026-01-13,2026-01-31,Closed,583382.91
PO015968,SUP030,PLT002,2025-12-24,2026-01-30,Open,982707.13
PO015969,SUP002,PLT002,2026-05-09,2026-06-21,Closed,297663.07
PO015970,SUP040,PLT004,2025-12-18,2026-01-12,Closed,783089.73
PO015971,SUP032,PLT002,2025-06-27,2025-07-22,Closed,153417.04
PO015972,SUP077,PLT003,2024-11-03,2024-11-12,Closed,154487.84
PO015973,SUP050,PLT005,2025-11-10,2025-12-25,Closed,911093.49
PO015974,SUP059,PLT006,2026-05-23,2026-06-30,Closed,1618674.9
PO015975,SUP061,PLT005,2025-02-28,2025-03-10,Delayed,0.0
PO015976,SUP080,PLT001,2025-11-12,2025-12-25,Closed,434827.25
PO015977,SUP079,PLT006,2026-05-07,2026-06-19,Delayed,805977.78
PO015978,SUP036,PLT004,2024-08-14,2024-09-22,Closed,988491.81
PO015979,SUP060,PLT001,2024-11-29,2024-12-10,Closed,1088498.56
PO015980,SUP016,PLT001,2025-10-17,2025-11-16,Closed,30391.82
PO015981,SUP092,PLT003,2025-06-11,2025-07-01,Closed,471525.58
PO015982,SUP041,PLT004,2025-04-26,2025-05-13,Closed,994753.99
PO015983,SUP009,PLT001,2025-12-07,2025-12-22,Delayed,276749.45
PO015984,SUP005,PLT002,2024-11-27,2025-01-11,Closed,375825.66
PO015985,SUP059,PLT005,2024-09-12,2024-10-11,Delayed,233462.52
PO015986,SUP048,PLT001,2025-05-08,2025-06-05,Open,19169.7
PO015987,SUP098,PLT003,2025-07-23,2025-08-02,Closed,1960150.39
PO015988,SUP045,PLT004,2026-01-08,2026-01-19,Closed,396641.61
PO015989,SUP088,PLT002,2026-04-10,2026-05-11,Open,1468545.91
PO015990,SUP094,PLT004,2025-03-14,2025-04-13,Closed,1655083.63
PO015991,SUP048,PLT004,2024-10-22,2024-11-29,Closed,1157611.26
PO015992,SUP003,PLT002,2025-05-05,2025-05-23,Open,826385.68
PO015993,SUP070,PLT005,2024-11-03,2024-11-30,Closed,130659.94
PO015994,SUP028,PLT005,2025-09-20,2025-11-01,Closed,123339.48
PO015995,SUP025,PLT004,2026-05-14,2026-06-10,Open,247568.1
PO015996,SUP083,PLT004,2024-12-29,2025-01-19,Closed,711815.84
PO015997,SUP086,PLT004,2024-08-25,2024-09-02,Closed,866817.64
PO015998,SUP020,PLT006,2025-10-11,2025-10-31,Closed,2244568.42
PO015999,SUP025,PLT002,2026-01-16,2026-03-02,Closed,419840.91
PO016000,SUP062,PLT003,2024-12-13,2025-01-18,Closed,1011900.31
PO016001,SUP079,PLT003,2025-06-20,2025-07-27,Delayed,1738773.04
PO016002,SUP070,PLT003,2025-05-05,2025-06-05,Closed,1814306.53
PO016003,SUP036,PLT001,2025-10-26,2025-11-13,Delayed,580163.94
PO016004,SUP065,PLT003,2026-06-04,2026-06-29,Closed,0.0
PO016005,SUP078,PLT005,2024-12-23,2025-02-03,Delayed,1324253.05
PO016006,SUP063,PLT004,2025-05-25,2025-06-03,Closed,604509.76
PO016007,SUP056,PLT003,2025-02-18,2025-03-15,Closed,6163778.96
PO016008,SUP071,PLT003,2024-12-26,2025-01-30,Closed,2199505.29
PO016009,SUP047,PLT001,2025-08-18,2025-09-13,Closed,34223.7
PO016010,SUP023,PLT003,2025-04-13,2025-05-27,Open,2205127.13
PO016011,SUP031,PLT003,2024-11-04,2024-12-17,Closed,5893083.11
PO016012,SUP084,PLT005,2025-05-25,2025-06-09,Closed,148840.33
PO016013,SUP012,PLT004,2024-08-28,2024-09-27,Closed,425998.41
PO016014,SUP086,PLT005,2025-11-30,2025-12-18,Closed,510193.15
PO016015,SUP042,PLT001,2025-08-25,2025-09-14,Open,2238505.9
PO016016,SUP062,PLT005,2026-04-04,2026-05-10,Closed,629812.49
PO016017,SUP081,PLT001,2026-05-03,2026-05-26,Closed,2883939.52
PO016018,SUP062,PLT006,2025-10-20,2025-12-01,Closed,415243.92
PO016019,SUP057,PLT004,2024-06-26,2024-07-22,Closed,324130.8
PO016020,SUP058,PLT006,2025-09-19,2025-11-02,Closed,1571149.95
PO016021,SUP025,PLT001,2025-05-08,2025-05-16,Closed,1893463.03
PO016022,SUP100,PLT002,2024-11-23,2024-12-28,Closed,94421.91
PO016023,SUP054,PLT001,2024-10-09,2024-11-21,Closed,513099.9
PO016024,SUP065,PLT005,2024-11-23,2025-01-03,Closed,3190169.59
PO016025,SUP086,PLT006,2024-07-20,2024-08-24,Closed,462309.84
PO016026,SUP002,PLT003,2026-01-09,2026-01-27,Closed,1147213.67
PO016027,SUP086,PLT003,2025-10-13,2025-10-21,Closed,1225747.13
PO016028,SUP052,PLT002,2025-02-05,2025-03-02,Open,387974.4
PO016029,SUP052,PLT002,2025-01-25,2025-02-05,Closed,476165.19
PO016030,SUP043,PLT001,2026-02-15,2026-03-20,Closed,308701.8
PO016031,SUP041,PLT001,2024-11-23,2024-12-25,Closed,136528.18
PO016032,SUP017,PLT001,2026-01-22,2026-02-03,Closed,629566.39
PO016033,SUP087,PLT002,2025-05-01,2025-05-12,Closed,2438530.5
PO016034,SUP081,PLT005,2025-01-15,2025-01-30,Closed,1155542.24
PO016035,SUP080,PLT001,2024-09-26,2024-11-02,Closed,1115697.8
PO016036,SUP085,PLT005,2026-06-17,2026-07-21,Closed,496154.94
PO016037,SUP082,PLT003,2025-08-28,2025-09-10,Closed,957759.66
PO016038,SUP007,PLT001,2026-02-16,2026-03-21,Closed,0.0
PO016039,SUP073,PLT002,2026-03-01,2026-03-30,Closed,1159373.5
PO016040,SUP005,PLT001,2026-02-10,2026-03-18,Cancelled,3412811.12
PO016041,SUP048,PLT006,2026-04-14,2026-05-12,Closed,264779.36
PO016042,SUP050,PLT003,2025-06-26,2025-07-14,Open,903309.03
PO016043,SUP034,PLT004,2024-07-06,2024-07-21,Delayed,382984.73
PO016044,SUP043,PLT002,2025-04-14,2025-05-14,Closed,2313641.85
PO016045,SUP047,PLT006,2026-03-21,2026-05-05,Closed,549955.65
PO016046,SUP026,PLT003,2025-04-11,2025-05-16,Open,1736184.14
PO016047,SUP031,PLT002,2025-03-01,2025-04-11,Open,754504.66
PO016048,SUP021,PLT004,2026-05-30,2026-06-17,Closed,275923.61
PO016049,SUP028,PLT006,2026-05-01,2026-05-13,Open,1333285.66
PO016050,SUP008,PLT002,2025-09-04,2025-09-14,Open,1584516.98
PO016051,SUP077,PLT005,2024-07-20,2024-08-13,Open,519194.31
PO016052,SUP033,PLT004,2025-07-18,2025-08-28,Delayed,489708.02
PO016053,SUP043,PLT003,2025-06-10,2025-07-07,Closed,161654.15
PO016054,SUP032,PLT003,2024-10-17,2024-11-24,Closed,893432.32
PO016055,SUP020,PLT005,2024-09-03,2024-09-23,Closed,2008727.31
PO016056,SUP009,PLT002,2025-03-16,2025-04-30,Open,0.0
PO016057,SUP071,PLT006,2025-07-20,2025-07-31,Closed,388398.64
PO016058,SUP075,PLT006,2026-02-06,2026-03-09,Cancelled,547634.6
PO016059,SUP032,PLT003,2024-07-07,2024-08-16,Closed,461854.76
PO016060,SUP068,PLT003,2024-07-10,2024-07-17,Closed,250540.31
PO016061,SUP097,PLT004,2026-02-07,2026-03-19,Closed,1495329.49
PO016062,SUP059,PLT003,2024-10-11,2024-11-23,Closed,456093.31
PO016063,SUP055,PLT002,2025-08-08,2025-09-05,Closed,2066327.24
PO016064,SUP060,PLT001,2025-08-13,2025-09-01,Closed,170496.78
PO016065,SUP039,PLT004,2025-01-15,2025-02-07,Closed,592969.89
PO016066,SUP036,PLT003,2026-05-15,2026-06-24,Closed,1386715.44
PO016067,SUP078,PLT001,2025-07-15,2025-07-23,Closed,724344.42
PO016068,SUP074,PLT003,2025-05-19,2025-05-27,Closed,654324.63
PO016069,SUP007,PLT004,2026-06-10,2026-06-29,Open,2669298.7
PO016070,SUP038,PLT004,2024-07-24,2024-08-27,Closed,954341.5
PO016071,SUP065,PLT005,2024-09-10,2024-10-08,Delayed,839772.0
PO016072,SUP071,PLT004,2025-03-13,2025-04-26,Closed,498313.76
PO016073,SUP035,PLT003,2025-10-13,2025-11-06,Closed,1364849.4
PO016074,SUP011,PLT002,2026-05-16,2026-06-07,Closed,351761.3
PO016075,SUP018,PLT006,2025-08-13,2025-09-06,Delayed,655697.97
PO016076,SUP023,PLT004,2026-05-02,2026-06-15,Closed,734271.83
PO016077,SUP088,PLT005,2026-06-01,2026-06-23,Closed,741540.99
PO016078,SUP067,PLT001,2024-07-11,2024-08-24,Closed,1839151.1
PO016079,SUP018,PLT001,2025-03-05,2025-03-21,Closed,980052.49
PO016080,SUP044,PLT006,2025-07-04,2025-07-15,Open,566089.36
PO016081,SUP083,PLT006,2025-07-23,2025-08-07,Closed,3826527.73
PO016082,SUP027,PLT004,2026-05-13,2026-05-25,Closed,678526.65
PO016083,SUP042,PLT003,2026-03-22,2026-03-31,Closed,3583026.88
PO016084,SUP086,PLT003,2026-01-05,2026-02-05,Closed,1027789.16
PO016085,SUP063,PLT001,2026-06-14,2026-07-05,Open,186356.39
PO016086,SUP058,PLT004,2025-02-07,2025-03-20,Closed,193342.92
PO016087,SUP079,PLT001,2024-08-04,2024-08-15,Closed,0.0
PO016088,SUP023,PLT002,2025-06-06,2025-06-26,Delayed,1220752.62
PO016089,SUP004,PLT004,2024-12-17,2025-01-20,Closed,2223134.14
PO016090,SUP066,PLT006,2024-10-06,2024-11-11,Closed,103690.68
PO016091,SUP055,PLT004,2026-04-05,2026-04-22,Delayed,1678304.57
PO016092,SUP040,PLT004,2024-07-17,2024-08-27,Closed,682464.24
PO016093,SUP010,PLT001,2025-03-19,2025-04-09,Closed,16577.08
PO016094,SUP018,PLT002,2025-12-05,2025-12-25,Cancelled,394689.1
PO016095,SUP085,PLT003,2025-01-26,2025-03-08,Closed,158966.69
PO016096,SUP058,PLT006,2024-07-13,2024-08-04,Closed,2238104.42
PO016097,SUP031,PLT001,2026-02-23,2026-04-01,Closed,823886.26
PO016098,SUP044,PLT005,2024-07-04,2024-08-15,Closed,730803.31
PO016099,SUP096,PLT003,2024-07-24,2024-08-27,Closed,0.0
PO016100,SUP079,PLT004,2025-12-01,2026-01-15,Closed,1083582.52
PO016101,SUP035,PLT002,2025-01-15,2025-01-30,Open,464410.71
PO016102,SUP088,PLT006,2024-10-18,2024-11-02,Closed,1508504.22
PO016103,SUP046,PLT003,2025-09-11,2025-09-27,Delayed,1170318.05
PO016104,SUP079,PLT005,2026-02-17,2026-03-28,Closed,240069.24
PO016105,SUP089,PLT002,2024-10-01,2024-10-18,Open,1263369.26
PO016106,SUP016,PLT003,2024-08-09,2024-09-19,Open,1204699.16
PO016107,SUP060,PLT001,2026-05-02,2026-05-30,Closed,478092.58
PO016108,SUP008,PLT004,2025-12-30,2026-02-03,Closed,22916.76
PO016109,SUP039,PLT003,2024-11-15,2024-12-03,Closed,210816.05
PO016110,SUP039,PLT006,2025-12-12,2026-01-09,Closed,376029.59
PO016111,SUP042,PLT006,2025-02-15,2025-03-24,Closed,1984556.48
PO016112,SUP009,PLT001,2024-08-06,2024-09-10,Closed,86085.0
PO016113,SUP048,PLT006,2025-10-17,2025-10-31,Cancelled,495091.08
PO016114,SUP063,PLT002,2026-06-24,2026-08-03,Open,848172.14
PO016115,SUP017,PLT003,2024-07-08,2024-07-17,Closed,1599821.56
PO016116,SUP041,PLT005,2024-08-31,2024-09-25,Closed,216725.02
PO016117,SUP030,PLT005,2025-03-13,2025-04-16,Delayed,15051.9
PO016118,SUP068,PLT003,2024-12-04,2025-01-07,Closed,229630.32
PO016119,SUP091,PLT001,2025-11-13,2025-12-03,Closed,796769.14
PO016120,SUP002,PLT002,2024-07-16,2024-08-28,Closed,73521.39
PO016121,SUP087,PLT003,2026-01-03,2026-02-14,Closed,2889278.38
PO016122,SUP018,PLT004,2025-01-15,2025-02-21,Closed,752559.85
PO016123,SUP089,PLT004,2025-11-13,2025-12-01,Closed,416806.32
PO016124,SUP063,PLT006,2025-12-07,2025-12-25,Open,567275.12
PO016125,SUP050,PLT003,2024-11-30,2024-12-16,Closed,66382.82
PO016126,SUP023,PLT002,2025-09-13,2025-09-20,Closed,1062833.82
PO016127,SUP021,PLT005,2026-06-17,2026-07-22,Delayed,2223260.24
PO016128,SUP004,PLT004,2025-06-09,2025-07-21,Closed,3943339.65
PO016129,SUP095,PLT006,2026-01-12,2026-02-14,Closed,142458.72
PO016130,SUP064,PLT001,2026-05-28,2026-07-10,Closed,573694.32
PO016131,SUP075,PLT006,2024-07-25,2024-08-21,Closed,2829933.96
PO016132,SUP073,PLT004,2025-12-30,2026-01-13,Closed,502426.47
PO016133,SUP029,PLT006,2025-11-24,2025-12-18,Closed,1201146.3
PO016134,SUP045,PLT004,2024-08-28,2024-09-19,Open,405537.66
PO016135,SUP043,PLT001,2025-08-27,2025-10-10,Closed,802132.77
PO016136,SUP016,PLT005,2026-01-13,2026-01-24,Closed,2038125.06
PO016137,SUP001,PLT001,2026-02-06,2026-02-15,Closed,889330.0
PO016138,SUP023,PLT002,2026-02-16,2026-03-03,Cancelled,641973.78
PO016139,SUP031,PLT002,2025-10-23,2025-11-21,Closed,2315324.6
PO016140,SUP070,PLT005,2024-10-26,2024-11-04,Closed,631709.92
PO016141,SUP050,PLT001,2024-12-10,2025-01-08,Closed,625043.83
PO016142,SUP004,PLT003,2024-08-20,2024-09-29,Closed,1072571.08
PO016143,SUP058,PLT001,2025-05-23,2025-06-03,Closed,2023767.28
PO016144,SUP012,PLT003,2025-09-08,2025-09-15,Closed,97787.54
PO016145,SUP024,PLT003,2025-11-04,2025-12-15,Closed,248259.54
PO016146,SUP073,PLT005,2026-02-02,2026-03-03,Closed,0.0
PO016147,SUP063,PLT002,2026-05-06,2026-05-20,Closed,1222203.49
PO016148,SUP054,PLT003,2025-02-19,2025-03-23,Open,50737.32
PO016149,SUP066,PLT005,2024-11-27,2024-12-29,Closed,111360.9
PO016150,SUP047,PLT004,2024-09-02,2024-10-11,Closed,2145416.76
PO016151,SUP024,PLT004,2025-12-30,2026-01-08,Delayed,190285.52
PO016152,SUP016,PLT004,2024-11-02,2024-11-21,Open,1000885.91
PO016153,SUP007,PLT002,2026-03-20,2026-04-18,Closed,1458888.32
PO016154,SUP002,PLT004,2026-02-12,2026-03-12,Closed,1582700.6
PO016155,SUP017,PLT006,2025-07-11,2025-07-30,Closed,690075.36
PO016156,SUP089,PLT006,2024-09-26,2024-10-06,Closed,1820683.95
PO016157,SUP036,PLT001,2025-11-22,2025-12-08,Closed,117263.3
PO016158,SUP078,PLT003,2026-01-10,2026-02-13,Closed,1256308.83
PO016159,SUP056,PLT003,2024-07-09,2024-08-05,Closed,866961.71
PO016160,SUP049,PLT004,2026-01-22,2026-02-24,Closed,813580.78
PO016161,SUP053,PLT005,2026-01-14,2026-02-06,Closed,983564.24
PO016162,SUP036,PLT002,2025-11-23,2025-12-07,Closed,167561.97
PO016163,SUP002,PLT001,2026-02-18,2026-03-16,Open,297680.59
PO016164,SUP090,PLT001,2025-10-02,2025-10-09,Closed,1096890.16
PO016165,SUP034,PLT002,2024-12-01,2025-01-05,Closed,1380291.01
PO016166,SUP063,PLT006,2024-08-09,2024-09-02,Open,2095172.64
PO016167,SUP031,PLT005,2024-08-17,2024-09-23,Closed,830104.45
PO016168,SUP024,PLT002,2024-06-26,2024-07-15,Closed,190129.29
PO016169,SUP089,PLT002,2026-01-29,2026-03-11,Closed,22201.83
PO016170,SUP100,PLT002,2025-04-03,2025-05-07,Closed,1513102.25
PO016171,SUP027,PLT006,2026-01-30,2026-02-15,Closed,3276155.68
