DefectID,InspectionID,DefectCategoryID,RootCauseID,DefectQuantity,Severity,ScrapQuantity,ReworkQuantity,DefectCost
DFT010108,INS037526,DEF010,RC009,2,Minor,0,2,63.02
DFT010109,INS037530,DEF005,RC007,3,Minor,0,3,94.53
DFT010110,INS037531,DEF001,RC010,1,Major,0,1,39.39
DFT010111,INS037533,DEF011,RC009,4,Major,4,0,450.13
DFT010112,INS037543,DEF002,RC007,10,Major,6,4,832.75
DFT010113,INS037544,DEF010,RC003,19,Minor,0,19,598.68
DFT010114,INS037544,DEF004,RC007,1,Minor,0,1,31.51
DFT010115,INS037548,DEF009,RC002,1,Major,0,1,39.39
DFT010116,INS037554,DEF012,RC008,5,Minor,0,5,157.55
DFT010117,INS037559,DEF009,RC003,1,Minor,0,1,31.51
DFT010118,INS037563,DEF009,RC008,1,Minor,0,1,31.51
DFT010119,INS037571,DEF012,RC009,1,Minor,0,1,31.51
DFT010120,INS037574,DEF003,RC008,1,Minor,0,1,31.51
DFT010121,INS037578,DEF012,RC006,1,Major,1,0,112.53
DFT010122,INS037579,DEF008,RC009,1,Major,0,1,39.39
DFT010123,INS037580,DEF008,RC008,1,Minor,0,1,31.51
DFT010124,INS037582,DEF009,RC007,2,Minor,0,2,63.02
DFT010125,INS037582,DEF005,RC003,1,Major,1,0,112.53
DFT010126,INS037597,DEF008,RC007,1,Minor,0,1,31.51
DFT010127,INS037604,DEF003,RC006,10,Major,3,7,613.31
DFT010128,INS037605,DEF009,RC008,1,Minor,0,1,31.51
DFT010129,INS037607,DEF002,RC003,1,Critical,1,0,157.55
DFT010130,INS037609,DEF012,RC009,1,Minor,0,1,31.51
DFT010131,INS037617,DEF007,RC003,2,Major,2,0,225.07
DFT010132,INS037618,DEF004,RC004,1,Minor,0,1,31.51
DFT010133,INS037627,DEF005,RC005,2,Minor,0,2,63.02
DFT010134,INS037627,DEF009,RC003,3,Minor,0,3,94.53
DFT010135,INS037630,DEF003,RC006,3,Minor,0,3,94.53
DFT010136,INS037632,DEF010,RC002,1,Minor,0,1,31.51
DFT010137,INS037633,DEF008,RC010,2,Major,1,1,151.92
DFT010138,INS037639,DEF011,RC008,1,Minor,1,0,90.03
DFT010139,INS037640,DEF010,RC005,1,Minor,0,1,31.51
DFT010140,INS037641,DEF006,RC002,1,Minor,0,1,31.51
DFT010141,INS037646,DEF005,RC009,1,Minor,0,1,31.51
DFT010142,INS037654,DEF012,RC007,4,Minor,0,4,126.04
DFT010143,INS037656,DEF009,RC005,2,Minor,0,2,63.02
DFT010144,INS037671,DEF005,RC010,4,Minor,0,4,126.04
DFT010145,INS037680,DEF010,RC005,1,Minor,0,1,31.51
DFT010146,INS037689,DEF011,RC006,1,Major,0,1,39.39
DFT010147,INS037697,DEF002,RC001,4,Minor,0,4,126.04
DFT010148,INS037697,DEF008,RC010,1,Minor,0,1,31.51
DFT010149,INS037703,DEF008,RC006,1,Minor,0,1,31.51
DFT010150,INS037703,DEF010,RC004,1,Major,0,1,39.39
DFT010151,INS037711,DEF003,RC006,5,Major,5,0,562.67
DFT010152,INS037711,DEF010,RC006,3,Minor,0,3,94.53
DFT010153,INS037711,DEF001,RC008,2,Minor,0,2,63.02
DFT010154,INS037715,DEF008,RC008,1,Minor,0,1,31.51
DFT010155,INS037715,DEF011,RC008,1,Minor,1,0,90.03
DFT010156,INS037717,DEF002,RC007,1,Minor,0,1,31.51
DFT010157,INS037723,DEF008,RC010,2,Minor,0,2,63.02
DFT010158,INS037735,DEF001,RC008,1,Minor,0,1,31.51
DFT010159,INS037735,DEF010,RC002,1,Minor,0,1,31.51
DFT010160,INS037740,DEF002,RC005,3,Minor,0,3,94.53
DFT010161,INS037742,DEF010,RC002,5,Minor,0,5,157.55
DFT010162,INS037750,DEF006,RC009,3,Minor,0,3,94.53
DFT010163,INS037752,DEF010,RC003,2,Minor,0,2,63.02
DFT010164,INS037759,DEF001,RC003,1,Major,0,1,39.39
DFT010165,INS037763,DEF002,RC002,4,Major,4,0,450.13
DFT010166,INS037763,DEF011,RC007,1,Minor,0,1,31.51
DFT010167,INS037785,DEF001,RC006,2,Minor,0,2,63.02
DFT010168,INS037786,DEF005,RC004,3,Major,0,3,118.16
DFT010169,INS037787,DEF010,RC004,2,Minor,0,2,63.02
DFT010170,INS037789,DEF001,RC009,5,Minor,0,5,157.55
DFT010171,INS037789,DEF011,RC002,3,Minor,0,3,94.53
DFT010172,INS037811,DEF003,RC007,2,Minor,0,2,63.02
DFT010173,INS037824,DEF008,RC006,2,Minor,0,2,63.02
DFT010174,INS037825,DEF010,RC010,1,Critical,1,0,157.55
DFT010175,INS037827,DEF007,RC009,1,Minor,0,1,31.51
DFT010176,INS037828,DEF009,RC009,18,Minor,0,18,567.17
DFT010177,INS037830,DEF004,RC003,1,Minor,0,1,31.51
DFT010178,INS037831,DEF006,RC005,11,Minor,0,11,346.6
DFT010179,INS037838,DEF008,RC001,2,Minor,0,2,63.02
DFT010180,INS037841,DEF012,RC006,1,Minor,0,1,31.51
DFT010181,INS037841,DEF007,RC005,1,Major,1,0,112.53
DFT010182,INS037845,DEF005,RC002,1,Major,1,0,112.53
DFT010183,INS037847,DEF003,RC008,2,Minor,0,2,63.02
DFT010184,INS037861,DEF007,RC003,4,Minor,0,4,126.04
DFT010185,INS037865,DEF002,RC009,1,Major,0,1,39.39
DFT010186,INS037875,DEF010,RC003,1,Minor,0,1,31.51
DFT010187,INS037880,DEF002,RC007,1,Critical,1,0,157.55
DFT010188,INS037882,DEF011,RC007,2,Minor,0,2,63.02
DFT010189,INS037883,DEF008,RC006,2,Major,2,0,225.07
DFT010190,INS037896,DEF009,RC004,4,Minor,0,4,126.04
DFT010191,INS037898,DEF011,RC003,1,Major,1,0,112.53
DFT010192,INS037899,DEF011,RC003,17,Major,5,12,1035.31
DFT010193,INS037899,DEF012,RC001,2,Minor,0,2,63.02
DFT010194,INS037902,DEF010,RC008,1,Minor,0,1,31.51
DFT010195,INS037906,DEF009,RC002,1,Minor,0,1,31.51
DFT010196,INS037907,DEF007,RC007,1,Major,1,0,112.53
DFT010197,INS037913,DEF009,RC009,4,Major,2,2,303.84
DFT010198,INS037914,DEF012,RC010,1,Minor,1,0,90.03
DFT010199,INS037922,DEF012,RC008,4,Minor,0,4,126.04
DFT010200,INS037922,DEF012,RC010,1,Critical,1,0,157.55
DFT010201,INS037923,DEF002,RC003,2,Major,2,0,225.07
DFT010202,INS037930,DEF004,RC006,1,Minor,1,0,90.03
DFT010203,INS037940,DEF003,RC008,1,Critical,1,0,157.55
DFT010204,INS037942,DEF012,RC007,1,Minor,0,1,31.51
DFT010205,INS037955,DEF004,RC004,1,Minor,0,1,31.51
DFT010206,INS037962,DEF008,RC001,1,Minor,0,1,31.51
DFT010207,INS037965,DEF005,RC007,1,Minor,0,1,31.51
DFT010208,INS037965,DEF009,RC007,3,Minor,0,3,94.53
DFT010209,INS037968,DEF008,RC009,1,Minor,0,1,31.51
DFT010210,INS037974,DEF002,RC006,2,Minor,0,2,63.02
DFT010211,INS037979,DEF008,RC005,2,Minor,0,2,63.02
DFT010212,INS037980,DEF004,RC008,3,Minor,0,3,94.53
DFT010213,INS037980,DEF005,RC009,2,Major,2,0,225.07
DFT010214,INS037986,DEF009,RC003,1,Minor,0,1,31.51
DFT010215,INS037993,DEF004,RC003,2,Minor,0,2,63.02
DFT010216,INS037998,DEF005,RC010,7,Minor,0,7,220.57
DFT010217,INS037998,DEF006,RC001,1,Minor,0,1,31.51
DFT010218,INS038000,DEF010,RC002,5,Major,4,1,489.52
DFT010219,INS038003,DEF006,RC003,3,Minor,0,3,94.53
DFT010220,INS038007,DEF004,RC001,1,Major,1,0,112.53
DFT010221,INS038009,DEF010,RC008,1,Minor,1,0,90.03
DFT010222,INS038010,DEF005,RC006,1,Minor,0,1,31.51
DFT010223,INS038011,DEF001,RC003,1,Minor,0,1,31.51
DFT010224,INS038014,DEF008,RC001,4,Minor,0,4,126.04
DFT010225,INS038016,DEF001,RC005,1,Minor,1,0,90.03
DFT010226,INS038025,DEF001,RC001,1,Minor,0,1,31.51
DFT010227,INS038026,DEF003,RC002,1,Major,1,0,112.53
DFT010228,INS038028,DEF006,RC005,1,Minor,0,1,31.51
DFT010229,INS038029,DEF012,RC009,1,Major,0,1,39.39
DFT010230,INS038036,DEF001,RC006,1,Minor,0,1,31.51
DFT010231,INS038038,DEF006,RC007,2,Minor,0,2,63.02
DFT010232,INS038046,DEF012,RC007,5,Major,3,2,416.37
DFT010233,INS038048,DEF007,RC005,5,Minor,0,5,157.55
DFT010234,INS038049,DEF009,RC004,5,Minor,0,5,157.55
DFT010235,INS038050,DEF006,RC002,1,Major,0,1,39.39
DFT010236,INS038057,DEF008,RC008,1,Minor,0,1,31.51
DFT010237,INS038058,DEF011,RC008,1,Minor,0,1,31.51
DFT010238,INS038060,DEF006,RC006,2,Minor,0,2,63.02
DFT010239,INS038060,DEF012,RC005,1,Minor,0,1,31.51
DFT010240,INS038065,DEF003,RC003,3,Minor,0,3,94.53
DFT010241,INS038065,DEF004,RC005,1,Minor,0,1,31.51
DFT010242,INS038068,DEF003,RC004,1,Minor,0,1,31.51
DFT010243,INS038071,DEF007,RC008,1,Major,0,1,39.39
DFT010244,INS038077,DEF001,RC010,3,Major,0,3,118.16
DFT010245,INS038078,DEF012,RC003,1,Minor,0,1,31.51
DFT010246,INS038081,DEF002,RC001,3,Major,1,2,191.31
DFT010247,INS038081,DEF004,RC001,2,Major,2,0,225.07
DFT010248,INS038083,DEF010,RC010,1,Major,0,1,39.39
DFT010249,INS038084,DEF007,RC001,1,Major,1,0,112.53
DFT010250,INS038087,DEF007,RC009,3,Major,3,0,337.6
DFT010251,INS038087,DEF006,RC006,2,Minor,0,2,63.02
DFT010252,INS038090,DEF008,RC007,1,Minor,0,1,31.51
DFT010253,INS038091,DEF005,RC005,1,Minor,0,1,31.51
DFT010254,INS038092,DEF002,RC010,1,Minor,0,1,31.51
DFT010255,INS038106,DEF008,RC005,2,Minor,0,2,63.02
DFT010256,INS038107,DEF002,RC007,4,Minor,1,3,184.55
DFT010257,INS038107,DEF006,RC003,1,Minor,0,1,31.51
DFT010258,INS038110,DEF009,RC008,3,Major,1,2,191.31
DFT010259,INS038111,DEF012,RC004,2,Minor,0,2,63.02
DFT010260,INS038112,DEF002,RC003,2,Minor,0,2,63.02
DFT010261,INS038115,DEF012,RC004,2,Minor,0,2,63.02
DFT010262,INS038116,DEF008,RC006,3,Minor,0,3,94.53
DFT010263,INS038122,DEF005,RC008,2,Major,0,2,78.77
DFT010264,INS038124,DEF012,RC007,6,Critical,5,1,842.87
DFT010265,INS038129,DEF008,RC007,2,Minor,0,2,63.02
DFT010266,INS038139,DEF010,RC010,1,Minor,0,1,31.51
DFT010267,INS038139,DEF009,RC010,1,Minor,0,1,31.51
DFT010268,INS038147,DEF008,RC009,1,Critical,1,0,157.55
DFT010269,INS038151,DEF011,RC005,3,Critical,3,0,472.64
DFT010270,INS038151,DEF012,RC004,4,Minor,0,4,126.04
DFT010271,INS038153,DEF008,RC006,1,Minor,0,1,31.51
DFT010272,INS038161,DEF006,RC006,1,Major,0,1,39.39
DFT010273,INS038163,DEF005,RC010,5,Minor,0,5,157.55
DFT010274,INS038168,DEF010,RC007,2,Minor,0,2,63.02
DFT010275,INS038168,DEF010,RC001,2,Minor,0,2,63.02
DFT010276,INS038171,DEF003,RC010,1,Major,0,1,39.39
DFT010277,INS038175,DEF007,RC009,1,Minor,0,1,31.51
DFT010278,INS038178,DEF011,RC005,1,Minor,0,1,31.51
DFT010279,INS038183,DEF002,RC002,4,Minor,1,3,184.55
DFT010280,INS038214,DEF001,RC006,1,Minor,0,1,31.51
DFT010281,INS038218,DEF009,RC003,1,Minor,0,1,31.51
DFT010282,INS038222,DEF002,RC010,1,Major,0,1,39.39
DFT010283,INS038228,DEF012,RC002,1,Critical,1,0,157.55
DFT010284,INS038231,DEF003,RC006,2,Minor,0,2,63.02
DFT010285,INS038232,DEF003,RC004,1,Major,0,1,39.39
DFT010286,INS038234,DEF009,RC010,1,Minor,0,1,31.51
DFT010287,INS038239,DEF004,RC002,1,Minor,0,1,31.51
DFT010288,INS038246,DEF011,RC005,4,Minor,0,4,126.04
DFT010289,INS038249,DEF009,RC007,2,Major,2,0,225.07
DFT010290,INS038251,DEF009,RC008,1,Minor,0,1,31.51
DFT010291,INS038263,DEF005,RC006,1,Minor,0,1,31.51
DFT010292,INS038264,DEF003,RC006,2,Major,0,2,78.77
DFT010293,INS038267,DEF010,RC010,1,Minor,0,1,31.51
DFT010294,INS038273,DEF011,RC001,3,Minor,0,3,94.53
DFT010295,INS038274,DEF007,RC005,1,Minor,0,1,31.51
DFT010296,INS038275,DEF012,RC003,1,Minor,0,1,31.51
DFT010297,INS038276,DEF002,RC005,3,Major,1,2,191.31
DFT010298,INS038278,DEF005,RC009,1,Major,0,1,39.39
DFT010299,INS038278,DEF001,RC008,9,Major,5,4,720.21
DFT010300,INS038279,DEF009,RC005,1,Minor,0,1,31.51
DFT010301,INS038280,DEF008,RC008,1,Major,0,1,39.39
DFT010302,INS038281,DEF001,RC007,2,Major,0,2,78.77
DFT010303,INS038290,DEF008,RC010,2,Major,2,0,225.07
DFT010304,INS038311,DEF005,RC005,1,Major,0,1,39.39
DFT010305,INS038312,DEF010,RC001,4,Minor,0,4,126.04
DFT010306,INS038327,DEF012,RC001,1,Minor,0,1,31.51
DFT010307,INS038343,DEF004,RC008,2,Minor,0,2,63.02
DFT010308,INS038347,DEF006,RC008,1,Critical,1,0,157.55
DFT010309,INS038350,DEF008,RC004,2,Minor,0,2,63.02
DFT010310,INS038358,DEF003,RC005,5,Minor,0,5,157.55
DFT010311,INS038363,DEF011,RC004,2,Minor,0,2,63.02
DFT010312,INS038383,DEF004,RC006,1,Minor,1,0,90.03
DFT010313,INS038383,DEF008,RC008,1,Major,0,1,39.39
DFT010314,INS038387,DEF009,RC005,4,Major,1,3,230.69
DFT010315,INS038389,DEF001,RC006,1,Major,1,0,112.53
DFT010316,INS038398,DEF003,RC003,1,Major,0,1,39.39
DFT010317,INS038403,DEF001,RC001,2,Minor,0,2,63.02
DFT010318,INS038411,DEF005,RC003,1,Minor,0,1,31.51
DFT010319,INS038420,DEF011,RC004,1,Minor,0,1,31.51
DFT010320,INS038425,DEF001,RC001,1,Minor,0,1,31.51
DFT010321,INS038427,DEF009,RC004,7,Minor,0,7,220.57
DFT010322,INS038430,DEF004,RC007,3,Minor,0,3,94.53
DFT010323,INS038431,DEF010,RC002,1,Minor,0,1,31.51
DFT010324,INS038433,DEF002,RC004,2,Minor,0,2,63.02
DFT010325,INS038434,DEF012,RC003,2,Minor,0,2,63.02
DFT010326,INS038441,DEF010,RC005,3,Minor,0,3,94.53
DFT010327,INS038441,DEF011,RC009,5,Major,0,5,196.93
DFT010328,INS038444,DEF007,RC007,1,Minor,0,1,31.51
DFT010329,INS038445,DEF001,RC010,2,Minor,0,2,63.02
DFT010330,INS038445,DEF002,RC007,3,Minor,0,3,94.53
DFT010331,INS038453,DEF006,RC005,5,Minor,0,5,157.55
DFT010332,INS038466,DEF005,RC001,2,Minor,0,2,63.02
DFT010333,INS038471,DEF006,RC002,1,Major,1,0,112.53
DFT010334,INS038482,DEF011,RC005,1,Minor,0,1,31.51
DFT010335,INS038488,DEF004,RC009,1,Minor,0,1,31.51
DFT010336,INS038491,DEF010,RC004,1,Minor,0,1,31.51
DFT010337,INS038492,DEF006,RC002,6,Major,1,5,309.47
DFT010338,INS038497,DEF004,RC001,5,Major,2,3,343.23
DFT010339,INS038500,DEF001,RC006,1,Minor,1,0,90.03
DFT010340,INS038504,DEF011,RC007,1,Minor,0,1,31.51
DFT010341,INS038518,DEF004,RC004,1,Minor,0,1,31.51
DFT010342,INS038530,DEF010,RC007,5,Major,1,4,270.08
DFT010343,INS038533,DEF003,RC006,3,Major,0,3,118.16
DFT010344,INS038539,DEF011,RC010,4,Major,1,3,230.69
DFT010345,INS038539,DEF006,RC003,5,Minor,0,5,157.55
DFT010346,INS038546,DEF012,RC002,4,Major,4,0,450.13
DFT010347,INS038550,DEF012,RC005,1,Major,1,0,112.53
DFT010348,INS038552,DEF007,RC009,8,Minor,0,8,252.07
DFT010349,INS038565,DEF002,RC002,2,Minor,0,2,63.02
DFT010350,INS038567,DEF009,RC003,4,Major,3,1,376.99
DFT010351,INS038568,DEF011,RC002,1,Major,0,1,39.39
DFT010352,INS038569,DEF012,RC010,2,Minor,0,2,63.02
DFT010353,INS038574,DEF005,RC002,1,Minor,0,1,31.51
DFT010354,INS038580,DEF005,RC010,5,Minor,0,5,157.55
DFT010355,INS038589,DEF002,RC008,2,Minor,0,2,63.02
DFT010356,INS038591,DEF008,RC005,1,Minor,0,1,31.51
DFT010357,INS038592,DEF003,RC009,1,Major,0,1,39.39
DFT010358,INS038595,DEF001,RC009,1,Minor,0,1,31.51
DFT010359,INS038600,DEF005,RC004,1,Minor,1,0,90.03
DFT010360,INS038601,DEF005,RC010,1,Minor,0,1,31.51
DFT010361,INS038603,DEF003,RC009,3,Minor,0,3,94.53
DFT010362,INS038603,DEF010,RC008,1,Minor,0,1,31.51
DFT010363,INS038608,DEF006,RC001,1,Minor,0,1,31.51
DFT010364,INS038610,DEF001,RC005,2,Major,1,1,151.92
DFT010365,INS038614,DEF008,RC010,1,Critical,1,0,157.55
DFT010366,INS038614,DEF005,RC001,1,Minor,0,1,31.51
DFT010367,INS038615,DEF004,RC006,2,Major,2,0,225.07
DFT010368,INS038616,DEF007,RC010,1,Minor,0,1,31.51
DFT010369,INS038616,DEF005,RC009,3,Minor,0,3,94.53
DFT010370,INS038617,DEF005,RC010,4,Minor,0,4,126.04
DFT010371,INS038618,DEF008,RC001,2,Minor,0,2,63.02
DFT010372,INS038621,DEF007,RC005,1,Minor,0,1,31.51
DFT010373,INS038623,DEF009,RC009,1,Minor,0,1,31.51
DFT010374,INS038624,DEF007,RC003,10,Minor,0,10,315.09
DFT010375,INS038627,DEF005,RC009,4,Critical,4,0,630.19
DFT010376,INS038628,DEF010,RC007,5,Minor,0,5,157.55
DFT010377,INS038628,DEF010,RC010,3,Minor,1,2,153.05
DFT010378,INS038629,DEF011,RC006,1,Major,0,1,39.39
DFT010379,INS038632,DEF007,RC009,1,Minor,0,1,31.51
DFT010380,INS038633,DEF008,RC009,2,Minor,0,2,63.02
DFT010381,INS038634,DEF006,RC004,20,Minor,0,20,630.19
DFT010382,INS038636,DEF002,RC010,5,Minor,0,5,157.55
DFT010383,INS038640,DEF004,RC009,7,Critical,5,2,898.02
DFT010384,INS038650,DEF011,RC005,1,Major,0,1,39.39
DFT010385,INS038651,DEF009,RC004,4,Major,0,4,157.55
DFT010386,INS038651,DEF011,RC004,1,Minor,0,1,31.51
DFT010387,INS038653,DEF009,RC009,1,Minor,1,0,90.03
DFT010388,INS038661,DEF012,RC003,1,Minor,0,1,31.51
DFT010389,INS038661,DEF005,RC006,7,Minor,0,7,220.57
DFT010390,INS038671,DEF012,RC004,4,Minor,0,4,126.04
DFT010391,INS038672,DEF002,RC004,1,Major,0,1,39.39
DFT010392,INS038673,DEF004,RC001,1,Critical,1,0,157.55
DFT010393,INS038680,DEF004,RC008,1,Major,1,0,112.53
DFT010394,INS038681,DEF008,RC010,2,Minor,0,2,63.02
DFT010395,INS038683,DEF003,RC004,1,Minor,0,1,31.51
DFT010396,INS038698,DEF012,RC004,1,Minor,0,1,31.51
DFT010397,INS038700,DEF001,RC002,3,Minor,0,3,94.53
DFT010398,INS038701,DEF003,RC010,1,Major,0,1,39.39
DFT010399,INS038704,DEF008,RC001,1,Minor,0,1,31.51
DFT010400,INS038705,DEF001,RC009,6,Minor,0,6,189.06
DFT010401,INS038706,DEF005,RC010,1,Major,0,1,39.39
DFT010402,INS038709,DEF010,RC003,5,Minor,0,5,157.55
DFT010403,INS038709,DEF007,RC010,1,Major,0,1,39.39
DFT010404,INS038717,DEF003,RC007,5,Minor,0,5,157.55
DFT010405,INS038720,DEF001,RC004,1,Minor,0,1,31.51
DFT010406,INS038726,DEF012,RC008,1,Critical,1,0,157.55
DFT010407,INS038726,DEF002,RC005,1,Minor,0,1,31.51
DFT010408,INS038727,DEF005,RC006,14,Minor,0,14,441.13
DFT010409,INS038732,DEF002,RC009,4,Minor,0,4,126.04
DFT010410,INS038736,DEF010,RC010,2,Major,0,2,78.77
DFT010411,INS038746,DEF010,RC003,6,Critical,3,3,638.06
DFT010412,INS038746,DEF012,RC010,8,Major,5,3,680.83
DFT010413,INS038747,DEF009,RC010,1,Minor,0,1,31.51
DFT010414,INS038756,DEF001,RC009,1,Major,1,0,112.53
DFT010415,INS038760,DEF003,RC003,4,Minor,0,4,126.04
DFT010416,INS038765,DEF001,RC002,1,Minor,0,1,31.51
DFT010417,INS038769,DEF004,RC005,3,Minor,0,3,94.53
DFT010418,INS038769,DEF008,RC005,1,Minor,0,1,31.51
DFT010419,INS038780,DEF008,RC009,2,Minor,0,2,63.02
DFT010420,INS038781,DEF003,RC004,1,Minor,0,1,31.51
DFT010421,INS038786,DEF010,RC002,2,Minor,0,2,63.02
DFT010422,INS038790,DEF001,RC005,2,Major,1,1,151.92
DFT010423,INS038790,DEF010,RC003,1,Critical,1,0,157.55
DFT010424,INS038792,DEF012,RC003,1,Minor,0,1,31.51
DFT010425,INS038798,DEF007,RC004,1,Minor,0,1,31.51
DFT010426,INS038799,DEF009,RC005,1,Major,1,0,112.53
DFT010427,INS038803,DEF008,RC007,1,Minor,0,1,31.51
DFT010428,INS038804,DEF009,RC008,1,Minor,0,1,31.51
DFT010429,INS038807,DEF001,RC005,3,Major,3,0,337.6
DFT010430,INS038810,DEF012,RC009,1,Minor,0,1,31.51
DFT010431,INS038813,DEF005,RC002,1,Major,0,1,39.39
DFT010432,INS038813,DEF006,RC010,2,Minor,0,2,63.02
DFT010433,INS038813,DEF002,RC002,2,Minor,0,2,63.02
DFT010434,INS038825,DEF002,RC006,1,Major,0,1,39.39
DFT010435,INS038825,DEF001,RC005,1,Critical,1,0,157.55
DFT010436,INS038831,DEF010,RC001,2,Major,2,0,225.07
DFT010437,INS038833,DEF011,RC010,2,Major,0,2,78.77
DFT010438,INS038841,DEF001,RC005,2,Major,1,1,151.92
DFT010439,INS038845,DEF001,RC009,2,Minor,0,2,63.02
DFT010440,INS038847,DEF003,RC007,2,Minor,0,2,63.02
DFT010441,INS038854,DEF005,RC005,1,Minor,0,1,31.51
DFT010442,INS038864,DEF011,RC001,3,Major,0,3,118.16
DFT010443,INS038870,DEF008,RC008,1,Minor,0,1,31.51
DFT010444,INS038872,DEF009,RC003,2,Minor,0,2,63.02
DFT010445,INS038877,DEF003,RC008,2,Major,2,0,225.07
DFT010446,INS038884,DEF006,RC008,1,Major,0,1,39.39
DFT010447,INS038886,DEF007,RC001,2,Minor,0,2,63.02
DFT010448,INS038887,DEF005,RC004,5,Minor,0,5,157.55
DFT010449,INS038889,DEF012,RC009,19,Minor,0,19,598.68
DFT010450,INS038889,DEF006,RC006,1,Major,1,0,112.53
DFT010451,INS038892,DEF012,RC004,2,Critical,1,1,212.69
DFT010452,INS038895,DEF001,RC004,1,Major,1,0,112.53
DFT010453,INS038896,DEF002,RC009,4,Minor,0,4,126.04
DFT010454,INS038898,DEF006,RC001,2,Minor,0,2,63.02
DFT010455,INS038899,DEF009,RC001,2,Minor,1,1,121.54
DFT010456,INS038901,DEF005,RC004,4,Critical,2,2,425.38
DFT010457,INS038902,DEF003,RC010,4,Major,3,1,376.99
DFT010458,INS038912,DEF006,RC006,2,Major,1,1,151.92
DFT010459,INS038916,DEF001,RC003,2,Minor,0,2,63.02
DFT010460,INS038916,DEF006,RC004,3,Major,3,0,337.6
DFT010461,INS038918,DEF011,RC010,2,Minor,0,2,63.02
DFT010462,INS038918,DEF004,RC003,3,Minor,0,3,94.53
DFT010463,INS038919,DEF011,RC006,5,Minor,0,5,157.55
DFT010464,INS038920,DEF001,RC002,3,Minor,0,3,94.53
DFT010465,INS038923,DEF004,RC005,1,Minor,0,1,31.51
DFT010466,INS038930,DEF011,RC007,1,Minor,0,1,31.51
DFT010467,INS038930,DEF012,RC004,1,Major,1,0,112.53
DFT010468,INS038932,DEF005,RC010,2,Minor,0,2,63.02
DFT010469,INS038934,DEF011,RC004,1,Major,1,0,112.53
DFT010470,INS038936,DEF008,RC006,1,Major,1,0,112.53
DFT010471,INS038939,DEF003,RC003,2,Critical,1,1,212.69
DFT010472,INS038945,DEF006,RC010,2,Minor,0,2,63.02
DFT010473,INS038946,DEF002,RC009,1,Minor,0,1,31.51
DFT010474,INS038950,DEF009,RC008,6,Minor,1,5,247.57
DFT010475,INS038951,DEF008,RC006,1,Critical,1,0,157.55
DFT010476,INS038955,DEF004,RC006,1,Minor,0,1,31.51
DFT010477,INS038955,DEF001,RC003,4,Minor,0,4,126.04
DFT010478,INS038956,DEF003,RC009,5,Minor,0,5,157.55
DFT010479,INS038977,DEF012,RC005,1,Minor,0,1,31.51
DFT010480,INS038980,DEF008,RC010,2,Minor,0,2,63.02
DFT010481,INS038990,DEF004,RC010,2,Minor,0,2,63.02
DFT010482,INS038991,DEF006,RC008,1,Major,1,0,112.53
DFT010483,INS038996,DEF004,RC004,1,Minor,0,1,31.51
DFT010484,INS038996,DEF005,RC009,1,Minor,0,1,31.51
DFT010485,INS039002,DEF003,RC007,1,Minor,0,1,31.51
DFT010486,INS039003,DEF004,RC002,9,Minor,0,9,283.58
DFT010487,INS039004,DEF004,RC001,1,Minor,0,1,31.51
DFT010488,INS039006,DEF004,RC010,2,Minor,0,2,63.02
DFT010489,INS039006,DEF001,RC008,6,Minor,0,6,189.06
DFT010490,INS039012,DEF007,RC003,1,Major,0,1,39.39
DFT010491,INS039014,DEF005,RC005,1,Critical,1,0,157.55
DFT010492,INS039016,DEF005,RC008,2,Major,0,2,78.77
DFT010493,INS039017,DEF003,RC004,1,Minor,0,1,31.51
DFT010494,INS039020,DEF007,RC002,2,Critical,1,1,212.69
DFT010495,INS039021,DEF006,RC009,1,Minor,0,1,31.51
DFT010496,INS039029,DEF008,RC002,3,Minor,0,3,94.53
DFT010497,INS039029,DEF005,RC003,2,Minor,0,2,63.02
DFT010498,INS039030,DEF011,RC009,4,Minor,0,4,126.04
DFT010499,INS039031,DEF004,RC009,1,Major,0,1,39.39
DFT010500,INS039034,DEF005,RC010,1,Minor,0,1,31.51
DFT010501,INS039037,DEF012,RC005,1,Minor,0,1,31.51
DFT010502,INS039044,DEF010,RC003,9,Minor,0,9,283.58
DFT010503,INS039062,DEF012,RC004,1,Minor,0,1,31.51
DFT010504,INS039073,DEF005,RC009,1,Major,0,1,39.39
DFT010505,INS039076,DEF011,RC009,1,Minor,0,1,31.51
DFT010506,INS039079,DEF005,RC010,1,Minor,0,1,31.51
DFT010507,INS039081,DEF002,RC009,1,Major,0,1,39.39
DFT010508,INS039082,DEF001,RC007,1,Major,1,0,112.53
DFT010509,INS039087,DEF002,RC004,1,Minor,0,1,31.51
DFT010510,INS039087,DEF012,RC004,1,Minor,0,1,31.51
DFT010511,INS039089,DEF006,RC007,1,Minor,0,1,31.51
DFT010512,INS039096,DEF002,RC006,1,Critical,1,0,157.55
DFT010513,INS039098,DEF001,RC008,2,Minor,0,2,63.02
DFT010514,INS039099,DEF004,RC010,7,Minor,0,7,220.57
DFT010515,INS039100,DEF012,RC002,1,Minor,0,1,31.51
DFT010516,INS039103,DEF003,RC008,1,Minor,0,1,31.51
DFT010517,INS039106,DEF006,RC010,1,Critical,1,0,157.55
DFT010518,INS039107,DEF004,RC004,2,Major,0,2,78.77
DFT010519,INS039108,DEF004,RC006,2,Minor,0,2,63.02
DFT010520,INS039110,DEF004,RC001,8,Minor,0,8,252.07
